Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
11,11,2025-12-03,@,Wofford,REG (Non-Conf),L,56,63,NA,21,56,.375,4,11,.364,17,45,.378,.411,10,16,.625,13,31,44,7,4,7,10,14,20,68,.294,10,32,.313,10,36,.278,.368,13,18,.722,16,20,36,9,6,3,5,15,presbyterian,2026,H,Presbyterian,2026,Presbyterian,2025-12-03_Presbyterian_56_Wofford_63,0
13,13,2025-12-17,@,East Carolina,REG (Non-Conf),L,53,74,NA,21,53,.396,1,11,.091,20,42,.476,.406,10,14,.714,8,14,22,8,8,2,18,22,24,44,.545,4,12,.333,20,32,.625,.591,22,26,.846,3,21,24,13,8,7,13,14,presbyterian,2026,H,Presbyterian,2026,East Carolina,2025-12-17_Presbyterian_53_East Carolina_74,0
14,14,2025-12-21,@,Manhattan,REG (Non-Conf),L,81,87,NA,32,69,.464,8,22,.364,24,47,.511,.522,9,11,.818,14,24,38,23,3,7,11,17,32,62,.516,9,24,.375,23,38,.605,.589,14,20,.700,9,23,32,20,6,3,7,12,presbyterian,2026,H,Presbyterian,2026,Manhattan,2025-12-21_Presbyterian_81_Manhattan_87,0
17,17,2026-01-07,@,Radford,REG (Conf),L,61,80,NA,24,57,.421,4,14,.286,20,43,.465,.456,9,18,.500,10,18,28,9,5,4,8,15,27,54,.500,12,26,.462,15,28,.536,.611,14,16,.875,4,22,26,13,3,5,7,15,presbyterian,2026,H,Presbyterian,2026,Presbyterian,2026-01-07_Presbyterian_61_Radford_80,0
18,18,2026-01-10,@,Longwood,REG (Conf),L,70,77,NA,26,50,.520,8,21,.381,18,29,.621,.600,10,16,.625,6,18,24,11,4,3,13,13,28,58,.483,9,19,.474,19,39,.487,.560,12,14,.857,11,21,32,17,10,1,9,14,presbyterian,2026,H,Presbyterian,2026,Longwood,2026-01-10_Presbyterian_70_Longwood_77,0
20,20,2026-01-17,@,Gardner Webb,REG (Conf),W,92,55,NA,35,60,.583,5,12,.417,30,48,.625,.625,17,22,.773,9,22,31,15,8,1,7,16,18,49,.367,7,22,.318,11,27,.407,.439,12,20,.600,5,19,24,9,4,1,15,15,presbyterian,2026,H,Presbyterian,2026,Gardner Webb,2026-01-17_Presbyterian_92_Gardner Webb_55,0
23,23,2026-01-29,@,High Point,REG (Conf),L,81,84,NA,28,52,.538,6,12,.500,22,40,.550,.596,19,24,.792,8,23,31,13,2,7,15,22,28,67,.418,6,26,.231,22,41,.537,.463,22,28,.786,11,17,28,13,11,3,4,17,presbyterian,2026,H,Presbyterian,2026,High Point,2026-01-29_Presbyterian_81_High Point_84,0
26,26,2026-02-12,@,Charleston Southern,REG (Conf),L,67,84,NA,24,55,.436,2,10,.200,22,45,.489,.455,17,28,.607,9,12,21,7,5,4,13,16,32,58,.552,10,26,.385,22,32,.688,.638,10,14,.714,10,17,27,23,7,5,14,20,presbyterian,2026,H,Presbyterian,2026,Charleston Southern,2026-02-12_Presbyterian_67_Charleston Southern_84,0
27,27,2026-02-14,@,UNC Asheville,REG (Conf),W,58,57,NA,23,53,.434,5,16,.313,18,37,.486,.481,7,12,.583,9,24,33,15,5,6,13,9,24,59,.407,3,15,.200,21,44,.477,.432,6,9,.667,7,21,28,10,9,6,7,13,presbyterian,2026,H,Presbyterian,2026,Presbyterian,2026-02-14_Presbyterian_58_UNC Asheville_57,0
29,29,2026-02-21,@,USC Upstate,REG (Conf),L,74,76,NA,29,59,.492,7,15,.467,22,44,.500,.551,9,13,.692,6,20,26,14,7,5,7,14,30,58,.517,6,16,.375,24,42,.571,.569,10,14,.714,9,23,32,14,4,6,11,16,presbyterian,2026,H,Presbyterian,2026,Presbyterian,2026-02-21_Presbyterian_74_USC Upstate_76,0
31,31,2026-02-28,@,Winthrop,REG (Conf),L,70,74,NA,25,54,.463,1,13,.077,24,41,.585,.472,19,27,.704,7,28,35,3,5,7,12,28,21,57,.368,8,26,.308,13,31,.419,.439,24,33,.727,9,21,30,7,7,1,6,21,presbyterian,2026,H,Presbyterian,2026,Presbyterian,2026-02-28_Presbyterian_70_Winthrop_74,0
32,32,2026-03-06,N,Radford,CTOURN,W,91,85,OT,35,68,.515,8,19,.421,27,49,.551,.574,13,16,.813,8,31,39,20,5,5,13,23,28,72,.389,7,29,.241,21,43,.488,.438,22,36,.611,17,19,36,9,12,2,11,14,presbyterian,2026,N,Presbyterian,2026,Presbyterian,2026-03-06_Presbyterian_91_Radford_85,1
1,1,2025-11-08,@,Akron,REG (Non-Conf),L,69,104,NA,23,65,.354,10,32,.313,13,33,.394,.431,13,20,.650,9,23,32,12,2,4,15,16,36,71,.507,15,37,.405,21,34,.618,.613,17,21,.810,9,33,42,23,11,3,7,17,princeton,2026,H,Princeton,2026,Akron,2025-11-08_Princeton_69_Akron_104,0
4,4,2025-11-15,@,Kansas,REG (Non-Conf),L,57,76,NA,18,58,.310,10,35,.286,8,23,.348,.397,11,16,.688,5,23,28,12,8,0,13,19,25,53,.472,5,21,.238,20,32,.625,.519,21,28,.750,9,33,42,12,7,5,14,15,princeton,2026,H,Princeton,2026,Kansas,2025-11-15_Princeton_57_Kansas_76,0
5,5,2025-11-18,@,Iona,REG (Non-Conf),L,69,89,NA,25,67,.373,4,24,.167,21,43,.488,.403,15,23,.652,10,22,32,14,7,3,12,17,29,58,.500,10,29,.345,19,29,.655,.586,21,27,.778,6,30,36,17,12,5,12,19,princeton,2026,H,Princeton,2026,Iona,2025-11-18_Princeton_69_Iona_89,0
8,8,2025-11-25,N,Temple,REG (Non-Conf),L,75,79,NA,26,53,.491,12,29,.414,14,24,.583,.604,11,16,.688,2,21,23,14,4,0,9,27,22,39,.564,7,17,.412,15,22,.682,.654,28,41,.683,2,24,26,12,5,3,10,19,princeton,2026,N,Princeton,2026,Princeton,2025-11-25_Princeton_75_Temple_79,1
9,9,2025-11-26,N,Vermont,REG (Non-Conf),L,74,79,NA,29,59,.492,12,32,.375,17,27,.630,.593,4,12,.333,5,20,25,16,4,1,5,13,31,60,.517,8,25,.320,23,35,.657,.583,9,13,.692,8,28,36,13,2,1,7,14,princeton,2026,N,Princeton,2026,Princeton,2025-11-26_Princeton_74_Vermont_79,1
10,10,2025-11-30,N,Saint Joseph's,REG (Non-Conf),L,58,60,NA,22,52,.423,11,30,.367,11,22,.500,.529,3,7,.429,4,20,24,16,5,2,12,12,23,52,.442,4,23,.174,19,29,.655,.481,10,13,.769,8,26,34,12,4,3,12,11,princeton,2026,N,Princeton,2026,Princeton,2025-11-30_Princeton_58_Saint Joseph's_60,1
11,11,2025-12-03,@,Monmouth,REG (Non-Conf),L,58,63,NA,22,51,.431,8,24,.333,14,27,.519,.510,6,9,.667,6,27,33,13,5,2,18,18,22,54,.407,3,14,.214,19,40,.475,.435,16,19,.842,5,22,27,10,12,3,9,10,princeton,2026,H,Princeton,2026,Monmouth,2025-12-03_Princeton_58_Monmouth_63,0
12,12,2025-12-06,@,Loyola Chicago,REG (Non-Conf),L,68,73,NA,22,62,.355,9,34,.265,13,28,.464,.427,15,16,.938,11,19,30,13,2,0,4,19,25,50,.500,6,22,.273,19,28,.679,.560,17,26,.654,5,27,32,13,2,5,9,15,princeton,2026,H,Princeton,2026,Loyola Chicago,2025-12-06_Princeton_68_Loyola Chicago_73,0
14,14,2025-12-22,@,Temple,REG (Non-Conf),L,61,65,NA,22,53,.415,5,19,.263,17,34,.500,.462,12,16,.750,6,23,29,13,5,4,9,17,25,54,.463,4,12,.333,21,42,.500,.500,11,15,.733,9,23,32,13,5,2,8,15,princeton,2026,H,Princeton,2026,Princeton,2025-12-22_Princeton_61_Temple_65,0
18,18,2026-01-17,@,Harvard,REG (Conf),L,80,87,OT,27,65,.415,9,29,.310,18,36,.500,.485,17,22,.773,13,26,39,10,4,1,8,19,29,65,.446,10,26,.385,19,39,.487,.523,19,23,.826,11,22,33,16,4,5,4,16,princeton,2026,H,Princeton,2026,Harvard,2026-01-17_Princeton_80_Harvard_87,0
19,19,2026-01-19,@,Dartmouth,REG (Conf),L,69,71,NA,24,57,.421,10,28,.357,14,29,.483,.509,11,11,1.000,2,20,22,15,3,4,1,17,25,58,.431,9,25,.360,16,33,.485,.509,12,15,.800,9,27,36,11,0,0,7,12,princeton,2026,H,Princeton,2026,Dartmouth,2026-01-19_Princeton_69_Dartmouth_71,0
21,21,2026-01-30,@,Cornell,REG (Conf),L,64,87,NA,24,60,.400,7,24,.292,17,36,.472,.458,9,12,.750,14,14,28,12,5,1,10,14,35,55,.636,11,28,.393,24,27,.889,.736,6,9,.667,7,21,28,23,7,5,11,14,princeton,2026,H,Princeton,2026,Cornell,2026-01-30_Princeton_64_Cornell_87,0
22,22,2026-01-31,@,Columbia,REG (Conf),W,80,68,NA,28,49,.571,8,15,.533,20,34,.588,.653,16,21,.762,5,22,27,17,1,7,8,17,27,68,.397,7,28,.250,20,40,.500,.449,7,17,.412,11,17,28,13,6,1,5,16,princeton,2026,H,Princeton,2026,Columbia,2026-01-31_Princeton_80_Columbia_68,0
23,23,2026-02-07,@,Pennsylvania,REG (Conf),L,60,61,NA,22,54,.407,6,19,.316,16,35,.457,.463,10,16,.625,8,23,31,15,1,3,5,15,23,56,.411,5,18,.278,18,38,.474,.455,10,15,.667,11,22,33,12,5,6,7,17,princeton,2026,H,Princeton,2026,Pennsylvania,2026-02-07_Princeton_60_Pennsylvania_61,0
26,26,2026-02-20,@,Brown,REG (Conf),L,71,80,NA,20,50,.400,9,26,.346,11,24,.458,.490,22,29,.759,12,17,29,16,8,4,13,18,30,49,.612,7,18,.389,23,31,.742,.684,13,20,.650,4,20,24,20,10,2,12,21,princeton,2026,H,Princeton,2026,Brown,2026-02-20_Princeton_71_Brown_80,0
2,2,2025-11-08,N,Virginia Tech,REG (Non-Conf),L,101,107,OT,34,76,.447,11,33,.333,23,43,.535,.520,22,25,.880,7,29,36,10,8,6,13,19,40,79,.506,12,28,.429,28,51,.549,.582,15,22,.682,10,29,39,16,10,7,11,22,providence,2026,N,Providence,2026,Providence,2025-11-08_Providence_101_Virginia Tech_107,1
4,4,2025-11-14,@,Colorado,REG (Non-Conf),L,88,97,NA,29,65,.446,6,25,.240,23,40,.575,.492,24,31,.774,8,23,31,13,4,10,10,25,34,66,.515,6,17,.353,28,49,.571,.561,23,27,.852,9,29,38,18,5,1,11,26,providence,2026,H,Providence,2026,Colorado,2025-11-14_Providence_88_Colorado_97,0
7,7,2025-11-27,N,Wisconsin,REG (Non-Conf),L,83,104,NA,30,67,.448,11,28,.393,19,39,.487,.530,12,15,.800,6,29,35,14,5,2,12,19,37,77,.481,14,40,.350,23,37,.622,.571,16,24,.667,12,27,39,21,10,5,6,15,providence,2026,N,Providence,2026,Providence,2025-11-27_Providence_83_Wisconsin_104,1
12,12,2025-12-13,@,Butler,REG (Conf),L,110,113,2OT,41,86,.477,14,37,.378,27,49,.551,.558,14,18,.778,15,28,43,21,5,6,8,25,38,81,.469,10,28,.357,28,53,.528,.531,27,38,.711,17,26,43,23,6,5,7,13,providence,2026,H,Providence,2026,Butler,2025-12-13_Providence_110_Butler_113,0
14,14,2026-01-03,@,St. John's (NY),REG (Conf),W,77,71,NA,25,64,.391,6,18,.333,19,46,.413,.438,21,28,.750,13,29,42,9,7,4,11,26,20,71,.282,7,31,.226,13,40,.325,.331,24,37,.649,19,25,44,9,6,9,12,24,providence,2026,H,Providence,2026,Providence,2026-01-03_Providence_77_St. John's (NY)_71,0
16,16,2026-01-10,@,Xavier,REG (Conf),L,84,97,NA,31,69,.449,8,32,.250,23,37,.622,.507,14,21,.667,6,31,37,20,1,4,9,16,37,75,.493,12,30,.400,25,45,.556,.573,11,15,.733,6,31,37,23,4,7,3,21,providence,2026,H,Providence,2026,Providence,2026-01-10_Providence_84_Xavier_97,0
19,19,2026-01-19,@,Marquette,REG (Conf),L,104,105,OT,32,64,.500,11,27,.407,21,37,.568,.586,29,33,.879,12,26,38,17,2,4,17,21,39,73,.534,8,23,.348,31,50,.620,.589,19,30,.633,10,16,26,22,16,4,6,20,providence,2026,H,Providence,2026,Marquette,2026-01-19_Providence_104_Marquette_105,0
21,21,2026-01-27,@,Connecticut,REG (Conf),L,81,87,NA,26,54,.481,5,14,.357,21,40,.525,.528,24,31,.774,8,24,32,10,5,6,10,24,29,65,.446,11,24,.458,18,41,.439,.531,18,28,.643,13,20,33,23,8,9,9,20,providence,2026,H,Providence,2026,Connecticut,2026-01-27_Providence_81_Connecticut_87,0
22,22,2026-01-30,@,Villanova,REG (Conf),L,73,87,NA,28,58,.483,8,23,.348,20,35,.571,.552,9,14,.643,9,28,37,9,1,2,13,19,30,59,.508,13,29,.448,17,30,.567,.619,14,22,.636,5,17,22,18,9,4,4,14,providence,2026,H,Providence,2026,Providence,2026-01-30_Providence_73_Villanova_87,0
25,25,2026-02-11,@,Seton Hall,REG (Conf),L,80,87,NA,25,51,.490,14,34,.412,11,17,.647,.627,16,17,.941,8,24,32,14,2,3,16,17,31,61,.508,6,16,.375,25,45,.556,.557,19,25,.760,9,16,25,14,11,3,5,16,providence,2026,H,Providence,2026,Providence,2026-02-11_Providence_80_Seton Hall_87,0
27,27,2026-02-21,@,DePaul,REG (Conf),W,71,68,NA,25,49,.510,8,16,.500,17,33,.515,.592,13,21,.619,9,30,39,15,2,2,18,19,25,65,.385,6,26,.231,19,39,.487,.431,12,24,.500,13,16,29,17,8,2,6,15,providence,2026,H,Providence,2026,DePaul,2026-02-21_Providence_71_DePaul_68,0
29,29,2026-02-28,@,Creighton,REG (Conf),W,79,76,NA,32,63,.508,8,19,.421,24,44,.545,.571,7,8,.875,6,24,30,9,5,3,7,16,26,61,.426,9,27,.333,17,34,.500,.500,15,17,.882,10,22,32,17,3,4,10,9,providence,2026,H,Providence,2026,Creighton,2026-02-28_Providence_79_Creighton_76,0
3,3,2025-11-13,@,Alabama,REG (Non-Conf),W,87,80,NA,31,66,.470,9,21,.429,22,45,.489,.538,16,23,.696,17,31,48,16,3,0,9,15,28,66,.424,16,43,.372,12,23,.522,.545,8,10,.800,5,18,23,17,8,4,6,19,purdue,2026,H,Purdue,2026,Alabama,2025-11-13_Purdue_87_Alabama_80,0
6,6,2025-11-21,N,Texas Tech,REG (Non-Conf),W,86,56,NA,34,58,.586,8,14,.571,26,44,.591,.655,10,15,.667,10,30,40,19,1,2,11,15,20,60,.333,8,34,.235,12,26,.462,.400,8,14,.571,8,16,24,8,7,3,8,14,purdue,2026,N,Purdue,2026,Purdue,2025-11-21_Purdue_86_Texas Tech_56,1
8,8,2025-12-02,@,Rutgers,REG (Conf),W,81,65,NA,27,58,.466,10,26,.385,17,32,.531,.552,17,20,.850,10,25,35,18,4,2,9,14,25,56,.446,8,17,.471,17,39,.436,.518,7,11,.636,6,17,23,12,6,2,9,18,purdue,2026,H,Purdue,2026,Purdue,2025-12-02_Purdue_81_Rutgers_65,0
14,14,2026-01-03,@,Wisconsin,REG (Conf),W,89,73,NA,33,71,.465,10,27,.370,23,44,.523,.535,13,19,.684,11,21,32,22,8,3,7,18,24,57,.421,4,25,.160,20,32,.625,.456,21,26,.808,7,28,35,7,7,2,11,17,purdue,2026,H,Purdue,2026,Purdue,2026-01-03_Purdue_89_Wisconsin_73,0
18,18,2026-01-17,@,Southern California,REG (Conf),W,69,64,NA,23,55,.418,7,21,.333,16,34,.471,.482,16,22,.727,5,25,30,17,7,1,8,15,28,61,.459,3,20,.150,25,41,.610,.484,5,14,.357,10,28,38,16,6,5,13,22,purdue,2026,H,Purdue,2026,Purdue,2026-01-17_Purdue_69_Southern California_64,0
19,19,2026-01-20,@,UCLA,REG (Conf),L,67,69,NA,27,60,.450,7,27,.259,20,33,.606,.508,6,7,.857,9,15,24,17,7,1,7,8,29,51,.569,9,20,.450,20,31,.645,.657,2,3,.667,4,19,23,21,3,8,10,10,purdue,2026,H,Purdue,2026,Purdue,2026-01-20_Purdue_67_UCLA_69,0
21,21,2026-01-27,@,Indiana,REG (Conf),L,67,72,NA,26,54,.481,7,20,.350,19,34,.559,.546,8,15,.533,9,23,32,13,5,2,10,16,23,50,.460,12,33,.364,11,17,.647,.580,14,19,.737,5,21,26,16,8,1,8,15,purdue,2026,H,Purdue,2026,Indiana,2026-01-27_Purdue_67_Indiana_72,0
22,22,2026-02-01,@,Maryland,REG (Conf),W,93,63,NA,29,55,.527,15,30,.500,14,25,.560,.664,20,25,.800,9,26,35,18,3,2,8,16,19,49,.388,6,17,.353,13,32,.406,.449,19,25,.760,6,18,24,5,5,1,12,19,purdue,2026,H,Purdue,2026,Maryland,2026-02-01_Purdue_93_Maryland_63,0
24,24,2026-02-10,@,Nebraska,REG (Conf),W,80,77,OT,28,76,.368,13,46,.283,15,30,.500,.454,11,20,.550,20,32,52,21,8,3,11,17,26,59,.441,12,32,.375,14,27,.519,.542,13,20,.650,4,29,33,21,4,1,14,19,purdue,2026,H,Purdue,2026,Nebraska,2026-02-10_Purdue_80_Nebraska_77,0
25,25,2026-02-14,@,Iowa,REG (Conf),W,78,57,NA,25,53,.472,12,30,.400,13,23,.565,.585,16,20,.800,8,28,36,20,6,4,4,17,20,53,.377,6,22,.273,14,31,.452,.434,11,17,.647,8,20,28,12,3,1,6,19,purdue,2026,H,Purdue,2026,Iowa,2026-02-14_Purdue_78_Iowa_57,0
29,29,2026-03-01,@,Ohio State,REG (Conf),L,74,82,NA,28,63,.444,11,29,.379,17,34,.500,.532,7,10,.700,8,19,27,13,5,0,6,23,24,47,.511,9,24,.375,15,23,.652,.606,25,32,.781,10,23,33,9,3,3,7,17,purdue,2026,H,Purdue,2026,Ohio State,2026-03-01_Purdue_74_Ohio State_82,0
30,30,2026-03-04,@,Northwestern,REG (Conf),W,70,66,NA,26,49,.531,9,24,.375,17,25,.680,.622,9,11,.818,8,19,27,22,2,1,13,13,24,47,.511,7,16,.438,17,31,.548,.585,11,12,.917,4,11,15,14,7,3,7,14,purdue,2026,H,Purdue,2026,Northwestern,2026-03-04_Purdue_70_Northwestern_66,0
1,1,2025-11-03,@,Grand Canyon,REG (Non-Conf),L,71,90,NA,27,64,.422,8,30,.267,19,34,.559,.484,9,10,.900,4,17,21,14,9,1,13,16,32,57,.561,11,24,.458,21,33,.636,.658,15,20,.750,7,32,39,21,7,2,15,16,ipfw,2026,H,Purdue Fort Wayne,2026,Grand Canyon,2025-11-03_Purdue Fort Wayne_71_Grand Canyon_90,0
2,2,2025-11-07,@,Ohio State,REG (Non-Conf),L,68,94,NA,26,59,.441,5,21,.238,21,38,.553,.483,11,17,.647,7,10,17,9,11,3,13,16,34,51,.667,16,28,.571,18,23,.783,.824,10,13,.769,3,29,32,22,5,0,19,17,ipfw,2026,H,Purdue Fort Wayne,2026,Ohio State,2025-11-07_Purdue Fort Wayne_68_Ohio State_94,0
4,4,2025-11-12,@,Western Michigan,REG (Non-Conf),L,71,83,NA,25,72,.347,9,38,.237,16,34,.471,.410,12,16,.750,12,22,34,16,8,6,9,14,32,73,.438,8,29,.276,24,44,.545,.493,11,15,.733,15,33,48,15,4,4,13,15,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2025-11-12_Purdue Fort Wayne_71_Western Michigan_83,0
6,6,2025-11-18,@,Utah,REG (Non-Conf),L,77,85,NA,31,65,.477,9,27,.333,22,38,.579,.546,6,8,.750,9,18,27,13,8,4,10,15,29,56,.518,12,29,.414,17,27,.630,.625,15,19,.789,10,22,32,17,8,5,10,12,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2025-11-18_Purdue Fort Wayne_77_Utah_85,0
7,7,2025-11-21,@,Saint Louis,REG (Non-Conf),L,60,91,NA,21,61,.344,7,34,.206,14,27,.519,.402,11,14,.786,7,16,23,12,11,2,10,16,31,61,.508,13,31,.419,18,30,.600,.615,16,17,.941,13,33,46,19,6,1,16,11,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2025-11-21_Purdue Fort Wayne_60_Saint Louis_91,0
10,10,2025-12-03,@,Oakland,REG (Conf),L,92,101,NA,32,68,.471,15,37,.405,17,31,.548,.581,13,20,.650,4,21,25,19,9,4,7,21,35,66,.530,13,29,.448,22,37,.595,.629,18,24,.750,10,28,38,25,4,6,11,19,ipfw,2026,H,Purdue Fort Wayne,2026,Oakland,2025-12-03_Purdue Fort Wayne_92_Oakland_101,0
14,14,2025-12-21,@,Notre Dame,REG (Non-Conf),W,72,69,NA,24,59,.407,11,35,.314,13,24,.542,.500,13,17,.765,3,20,23,7,7,1,7,17,24,60,.400,7,27,.259,17,33,.515,.458,14,17,.824,13,28,41,11,5,3,14,18,ipfw,2026,H,Purdue Fort Wayne,2026,Notre Dame,2025-12-21_Purdue Fort Wayne_72_Notre Dame_69,0
15,15,2025-12-29,@,Milwaukee,REG (Conf),L,55,77,NA,21,58,.362,7,32,.219,14,26,.538,.422,6,10,.600,3,13,16,12,10,6,8,13,28,63,.444,9,25,.360,19,38,.500,.516,12,15,.800,16,32,48,16,6,4,15,15,ipfw,2026,H,Purdue Fort Wayne,2026,Milwaukee,2025-12-29_Purdue Fort Wayne_55_Milwaukee_77,0
18,18,2026-01-07,@,Youngstown State,REG (Conf),W,71,69,NA,22,53,.415,10,24,.417,12,29,.414,.509,17,22,.773,8,21,29,14,9,4,11,14,25,60,.417,8,27,.296,17,33,.515,.483,11,14,.786,13,25,38,12,7,3,15,16,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2026-01-07_Purdue Fort Wayne_71_Youngstown State_69,0
19,19,2026-01-11,@,Robert Morris,REG (Conf),W,79,74,NA,28,51,.549,11,24,.458,17,27,.630,.657,12,17,.706,7,21,28,12,5,4,11,13,28,63,.444,11,30,.367,17,33,.515,.532,7,10,.700,11,17,28,20,4,0,9,15,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2026-01-11_Purdue Fort Wayne_79_Robert Morris_74,0
21,21,2026-01-21,@,Detroit Mercy,REG (Conf),W,83,76,NA,27,63,.429,12,30,.400,15,33,.455,.524,17,24,.708,8,25,33,15,6,2,6,16,28,63,.444,7,18,.389,21,45,.467,.500,13,18,.722,10,28,38,10,4,3,10,17,ipfw,2026,H,Purdue Fort Wayne,2026,Detroit Mercy,2026-01-21_Purdue Fort Wayne_83_Detroit Mercy_76,0
26,26,2026-02-07,@,Wright State,REG (Conf),L,68,73,NA,25,53,.472,8,23,.348,17,30,.567,.547,10,13,.769,6,17,23,10,10,3,11,19,26,53,.491,7,23,.304,19,30,.633,.557,14,24,.583,11,23,34,16,6,2,13,12,ipfw,2026,H,Purdue Fort Wayne,2026,Purdue Fort Wayne,2026-02-07_Purdue Fort Wayne_68_Wright State_73,0
27,27,2026-02-12,@,Green Bay,REG (Conf),L,59,76,NA,20,46,.435,4,14,.286,16,32,.500,.478,15,18,.833,9,14,23,9,7,0,11,17,25,43,.581,3,8,.375,22,35,.629,.616,23,28,.821,5,18,23,13,7,2,7,14,ipfw,2026,H,Purdue Fort Wayne,2026,Green Bay,2026-02-12_Purdue Fort Wayne_59_Green Bay_76,0
29,29,2026-02-18,@,Northern Kentucky,REG (Conf),L,71,87,NA,22,53,.415,10,27,.370,12,26,.462,.509,17,22,.773,5,20,25,12,4,1,13,20,32,62,.516,10,29,.345,22,33,.667,.597,13,19,.684,10,26,36,18,8,2,9,18,ipfw,2026,H,Purdue Fort Wayne,2026,Northern Kentucky,2026-02-18_Purdue Fort Wayne_71_Northern Kentucky_87,0
30,30,2026-02-22,@,Cleveland State,REG (Conf),W,92,86,NA,32,59,.542,15,33,.455,17,26,.654,.669,13,23,.565,7,21,28,20,9,2,12,18,28,59,.475,16,39,.410,12,20,.600,.610,14,20,.700,5,25,30,21,8,2,13,19,ipfw,2026,H,Purdue Fort Wayne,2026,Cleveland State,2026-02-22_Purdue Fort Wayne_92_Cleveland State_86,0
32,32,2026-02-28,@,IU Indy,REG (Conf),W,87,81,NA,29,61,.475,8,23,.348,21,38,.553,.541,21,25,.840,10,21,31,10,8,2,6,11,31,63,.492,12,30,.400,19,33,.576,.587,7,9,.778,10,21,31,21,5,1,12,20,ipfw,2026,H,Purdue Fort Wayne,2026,IU Indy,2026-02-28_Purdue Fort Wayne_87_IU Indy_81,0
33,33,2026-03-03,@,Green Bay,CTOURN,L,56,64,NA,23,57,.404,5,24,.208,18,33,.545,.447,5,9,.556,5,21,26,10,4,1,6,19,22,47,.468,5,18,.278,17,29,.586,.521,15,20,.750,6,21,27,16,3,3,7,10,ipfw,2026,H,Purdue Fort Wayne,2026,Green Bay,2026-03-03_Purdue Fort Wayne_56_Green Bay_64,0
1,1,2025-11-03,N,Winthrop,REG (Non-Conf),L,74,81,NA,27,63,.429,6,30,.200,21,33,.636,.476,14,16,.875,9,23,32,10,2,1,17,27,24,62,.387,8,25,.320,16,37,.432,.452,25,31,.806,12,20,32,12,11,4,10,18,queens-nc,2026,N,Queens (NC),2026,Queens (NC),2025-11-03_Queens (NC)_74_Winthrop_81,1
3,3,2025-11-08,@,Villanova,REG (Non-Conf),L,74,94,NA,27,47,.574,8,17,.471,19,30,.633,.660,12,16,.750,3,15,18,16,1,2,16,22,36,71,.507,4,19,.211,32,52,.615,.535,18,25,.720,17,17,34,17,10,0,5,17,queens-nc,2026,H,Queens (NC),2026,Queens (NC),2025-11-08_Queens (NC)_74_Villanova_94,0
4,4,2025-11-11,@,Duquesne,REG (Non-Conf),L,81,87,OT,26,70,.371,9,32,.281,17,38,.447,.436,20,27,.741,13,30,43,12,12,4,15,23,33,66,.500,4,23,.174,29,43,.674,.530,17,30,.567,8,30,38,17,7,4,16,21,queens-nc,2026,H,Queens (NC),2026,Duquesne,2025-11-11_Queens (NC)_81_Duquesne_87,0
7,7,2025-11-23,@,Furman,REG (Non-Conf),L,79,90,NA,28,59,.475,9,26,.346,19,33,.576,.551,14,17,.824,6,16,22,18,3,2,4,19,32,60,.533,12,33,.364,20,27,.741,.633,14,21,.667,10,23,33,20,2,4,4,15,queens-nc,2026,H,Queens (NC),2026,Furman,2025-11-23_Queens (NC)_79_Furman_90,0
8,8,2025-11-28,@,Virginia,REG (Non-Conf),L,69,94,NA,24,63,.381,9,29,.310,15,34,.441,.452,12,18,.667,16,17,33,12,6,0,11,21,32,60,.533,15,33,.455,17,27,.630,.658,15,22,.682,14,24,38,24,7,8,8,17,queens-nc,2026,H,Queens (NC),2026,Queens (NC),2025-11-28_Queens (NC)_69_Virginia_94,0
11,11,2025-12-14,@,Wake Forest,REG (Non-Conf),L,73,111,NA,25,57,.439,12,38,.316,13,19,.684,.544,11,15,.733,5,12,17,17,5,0,13,20,36,58,.621,17,33,.515,19,25,.760,.767,22,24,.917,7,25,32,23,10,2,8,16,queens-nc,2026,H,Queens (NC),2026,Queens (NC),2025-12-14_Queens (NC)_73_Wake Forest_111,0
