Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
22,22,2022-02-03,@,Grand Canyon,REG (Conf),L,66,78,NA,20,53,.377,6,19,.316,14,34,.412,.434,20,26,.769,9,20,29,8,7,2,12,20,27,56,.482,8,22,.364,19,34,.559,.554,16,20,.800,12,25,37,9,5,4,15,20,seattle,2022,H,Seattle,2026,Grand Canyon,2022-02-03_Seattle_66_Grand Canyon_78,0
23,23,2022-02-05,@,New Mexico State,REG (Conf),L,64,79,NA,23,72,.319,6,32,.188,17,40,.425,.361,12,14,.857,11,22,33,6,4,3,10,29,24,60,.400,7,28,.250,17,32,.531,.458,24,36,.667,12,32,44,14,3,6,13,17,seattle,2022,H,Seattle,2026,New Mexico State,2022-02-05_Seattle_64_New Mexico State_79,0
26,26,2022-02-16,@,Texas Rio Grande Valley,REG (Conf),W,102,62,NA,38,76,.500,21,42,.500,17,34,.500,.638,5,9,.556,9,35,44,31,5,3,7,21,20,56,.357,6,20,.300,14,36,.389,.411,16,24,.667,3,26,29,12,3,5,14,13,seattle,2022,H,Seattle,2026,Seattle,2022-02-16_Seattle_102_Texas Rio Grande Valley_62,0
29,29,2022-02-24,@,Utah Valley,REG (Conf),L,52,67,NA,17,62,.274,7,30,.233,10,32,.313,.331,11,17,.647,7,29,36,10,8,7,10,25,24,58,.414,6,16,.375,18,42,.429,.466,13,22,.591,6,40,46,18,4,8,11,18,seattle,2022,H,Seattle,2026,Seattle,2022-02-24_Seattle_52_Utah Valley_67,0
30,30,2022-02-26,@,Dixie State,REG (Conf),W,73,65,NA,25,60,.417,5,20,.250,20,40,.500,.458,18,22,.818,7,29,36,13,8,7,10,20,24,62,.387,6,23,.261,18,39,.462,.435,11,21,.524,12,28,40,15,8,2,13,19,seattle,2022,H,Seattle,2026,Dixie State,2022-02-26_Seattle_73_Dixie State_65,0
3,3,2021-11-16,@,Michigan,REG (Non-Conf),W,67,65,NA,24,60,.400,9,30,.300,15,30,.500,.475,10,18,.556,8,21,29,8,3,6,11,12,26,62,.419,3,15,.200,23,47,.489,.444,10,12,.833,9,26,35,15,5,3,9,18,seton-hall,2022,H,Seton Hall,2026,Michigan,2021-11-16_Seton Hall_67_Michigan_65,0
11,11,2021-12-29,@,Providence,REG (Conf),L,65,70,NA,26,66,.394,4,19,.211,22,47,.468,.424,9,14,.643,8,27,35,9,8,4,7,17,25,62,.403,6,17,.353,19,45,.422,.452,14,18,.778,10,31,41,13,4,7,10,12,seton-hall,2022,H,Seton Hall,2026,Providence,2021-12-29_Seton Hall_65_Providence_70,0
13,13,2022-01-04,@,Butler,REG (Conf),W,71,56,NA,23,56,.411,7,23,.304,16,33,.485,.473,18,19,.947,7,27,34,13,4,5,10,15,21,51,.412,6,25,.240,15,26,.577,.471,8,12,.667,2,18,20,9,7,4,12,17,seton-hall,2022,H,Seton Hall,2026,Butler,2022-01-04_Seton Hall_71_Butler_56,0
15,15,2022-01-13,@,DePaul,REG (Conf),L,92,96,NA,29,71,.408,5,18,.278,24,53,.453,.444,29,32,.906,10,26,36,10,7,5,11,28,27,60,.450,6,23,.261,21,37,.568,.500,36,45,.800,9,24,33,7,10,7,11,21,seton-hall,2022,H,Seton Hall,2026,DePaul,2022-01-13_Seton Hall_92_DePaul_96,0
16,16,2022-01-15,@,Marquette,REG (Conf),L,72,73,NA,25,60,.417,6,21,.286,19,39,.487,.467,16,23,.696,17,28,45,6,5,8,19,17,25,59,.424,11,22,.500,14,37,.378,.517,12,16,.750,7,19,26,19,11,5,9,16,seton-hall,2022,H,Seton Hall,2026,Marquette,2022-01-15_Seton Hall_72_Marquette_73,0
17,17,2022-01-22,@,St. John's (NY),REG (Conf),W,66,60,NA,23,68,.338,4,13,.308,19,55,.345,.368,16,21,.762,18,36,54,13,5,10,17,14,22,75,.293,5,19,.263,17,56,.304,.327,11,17,.647,13,25,38,15,8,6,9,14,seton-hall,2022,H,Seton Hall,2026,Seton Hall,2022-01-22_Seton Hall_66_St. John's (NY)_60,0
20,20,2022-02-01,@,Georgetown,REG (Conf),W,70,63,NA,22,56,.393,12,30,.400,10,26,.385,.500,14,19,.737,15,26,41,11,8,6,16,12,26,69,.377,7,25,.280,19,44,.432,.428,4,5,.800,13,20,33,10,11,4,10,20,seton-hall,2022,H,Seton Hall,2026,Georgetown,2022-02-01_Seton Hall_70_Georgetown_63,0
23,23,2022-02-12,@,Villanova,REG (Conf),L,67,73,NA,24,56,.429,11,26,.423,13,30,.433,.527,8,9,.889,8,21,29,11,5,4,13,16,25,60,.417,8,26,.308,17,34,.500,.483,15,16,.938,13,16,29,14,6,1,7,9,seton-hall,2022,H,Seton Hall,2026,Seton Hall,2022-02-12_Seton Hall_67_Villanova_73,0
24,24,2022-02-16,@,Connecticut,REG (Conf),L,65,70,NA,26,61,.426,9,23,.391,17,38,.447,.500,4,6,.667,9,20,29,9,5,3,10,20,27,60,.450,4,18,.222,23,42,.548,.483,12,20,.600,14,24,38,15,2,6,8,9,seton-hall,2022,H,Seton Hall,2026,Connecticut,2022-02-16_Seton Hall_65_Connecticut_70,0
27,27,2022-02-26,@,Xavier,REG (Conf),W,82,66,NA,29,55,.527,8,19,.421,21,36,.583,.600,16,19,.842,6,25,31,13,8,2,9,15,23,50,.460,7,17,.412,16,33,.485,.530,13,23,.565,5,23,28,18,4,2,14,14,seton-hall,2022,H,Seton Hall,2026,Seton Hall,2022-02-26_Seton Hall_82_Xavier_66,0
29,29,2022-03-05,@,Creighton,REG (Conf),W,65,60,NA,27,65,.415,7,17,.412,20,48,.417,.469,4,7,.571,10,25,35,7,11,4,7,16,21,54,.389,8,24,.333,13,30,.433,.463,10,12,.833,8,26,34,9,4,4,14,10,seton-hall,2022,H,Seton Hall,2026,Creighton,2022-03-05_Seton Hall_65_Creighton_60,0
32,32,2022-03-18,N,TCU,ROUND-64,L,42,69,NA,15,52,.288,6,21,.286,9,31,.290,.346,6,11,.545,4,17,21,9,8,4,14,17,27,53,.509,4,10,.400,23,43,.535,.547,11,14,.786,6,29,35,15,7,3,13,15,seton-hall,2022,N,Seton Hall,2026,Seton Hall,2022-03-18_Seton Hall_42_TCU_69,1
1,1,2021-11-09,@,St. Bonaventure,REG (Non-Conf),L,47,75,NA,17,50,.340,7,23,.304,10,27,.370,.410,6,10,.600,7,23,30,11,5,3,14,17,29,58,.500,4,14,.286,25,44,.568,.534,13,21,.619,10,24,34,10,7,8,6,13,siena,2022,H,Siena,2026,Siena,2021-11-09_Siena_47_St. Bonaventure_75,0
4,4,2021-11-19,@,Georgetown,REG (Non-Conf),L,65,83,NA,26,66,.394,9,32,.281,17,34,.500,.462,4,4,1.000,13,17,30,18,5,2,13,17,28,49,.571,12,18,.667,16,31,.516,.694,15,21,.714,5,22,27,15,7,2,10,11,siena,2022,H,Siena,2026,Georgetown,2021-11-19_Siena_65_Georgetown_83,0
6,6,2021-11-28,@,Bucknell,REG (Non-Conf),L,56,65,OT,22,65,.338,6,28,.214,16,37,.432,.385,6,8,.750,13,25,38,13,6,1,12,18,21,56,.375,8,20,.400,13,36,.361,.446,15,19,.789,8,30,38,13,8,2,13,13,siena,2022,H,Siena,2026,Bucknell,2021-11-28_Siena_56_Bucknell_65,0
7,7,2021-11-30,@,Army,REG (Non-Conf),W,83,67,NA,28,60,.467,9,22,.409,19,38,.500,.542,18,20,.900,7,24,31,12,7,5,13,22,24,60,.400,3,13,.231,21,47,.447,.425,16,25,.640,12,21,33,7,10,0,14,18,siena,2022,H,Siena,2026,Army,2021-11-30_Siena_83_Army_67,0
9,9,2021-12-05,@,Saint Peter's,REG (Conf),W,60,58,NA,22,48,.458,8,15,.533,14,33,.424,.542,8,13,.615,3,25,28,6,10,6,19,16,23,49,.469,2,9,.222,21,40,.525,.490,10,19,.526,2,25,27,10,12,5,15,16,siena,2022,H,Siena,2026,Saint Peter's,2021-12-05_Siena_60_Saint Peter's_58,0
10,10,2021-12-11,@,Holy Cross,REG (Non-Conf),W,72,59,NA,31,53,.585,8,18,.444,23,35,.657,.660,2,8,.250,5,22,27,15,6,3,15,17,21,56,.375,4,18,.222,17,38,.447,.411,13,17,.765,9,18,27,6,8,1,12,13,siena,2022,H,Siena,2026,Holy Cross,2021-12-11_Siena_72_Holy Cross_59,0
12,12,2022-01-14,@,Marist,REG (Conf),W,67,60,NA,23,58,.397,3,16,.188,20,42,.476,.422,18,22,.818,8,23,31,7,13,3,8,13,24,53,.453,6,17,.353,18,36,.500,.509,6,9,.667,4,25,29,9,5,4,19,19,siena,2022,H,Siena,2026,Marist,2022-01-14_Siena_67_Marist_60,0
13,13,2022-01-21,@,Manhattan,REG (Conf),L,68,75,NA,25,59,.424,7,17,.412,18,42,.429,.483,11,15,.733,10,18,28,10,10,0,11,19,26,53,.491,3,17,.176,23,36,.639,.519,20,24,.833,10,26,36,14,5,2,14,14,siena,2022,H,Siena,2026,Manhattan,2022-01-21_Siena_68_Manhattan_75,0
14,14,2022-01-25,@,Iona,REG (Conf),L,57,74,NA,22,59,.373,5,17,.294,17,42,.405,.415,8,16,.500,8,22,30,6,10,6,18,20,28,61,.459,4,16,.250,24,45,.533,.492,14,23,.609,11,27,38,15,13,11,15,18,siena,2022,H,Siena,2026,Iona,2022-01-25_Siena_57_Iona_74,0
19,19,2022-02-06,@,Fairfield,REG (Conf),W,62,56,NA,22,47,.468,2,7,.286,20,40,.500,.489,16,19,.842,4,26,30,3,6,3,13,15,23,59,.390,3,18,.167,20,41,.488,.415,7,11,.636,7,19,26,8,8,2,10,14,siena,2022,H,Siena,2026,Fairfield,2022-02-06_Siena_62_Fairfield_56,0
21,21,2022-02-13,@,Rider,REG (Conf),W,76,75,OT,25,64,.391,9,29,.310,16,35,.457,.461,17,20,.850,9,26,35,10,7,4,8,10,30,64,.469,9,20,.450,21,44,.477,.539,6,10,.600,9,28,37,13,4,2,13,15,siena,2022,H,Siena,2026,Rider,2022-02-13_Siena_76_Rider_75,0
24,24,2022-02-22,@,Monmouth,REG (Conf),L,59,71,NA,21,66,.318,3,20,.150,18,46,.391,.341,14,18,.778,9,29,38,10,4,2,5,18,27,63,.429,5,18,.278,22,45,.489,.468,12,18,.667,8,34,42,13,1,6,8,16,siena,2022,H,Siena,2026,Monmouth,2022-02-22_Siena_59_Monmouth_71,0
25,25,2022-02-24,@,Quinnipiac,REG (Conf),W,78,71,NA,28,54,.519,8,17,.471,20,37,.541,.593,14,17,.824,6,22,28,10,5,3,7,12,27,61,.443,10,25,.400,17,36,.472,.525,7,12,.583,11,21,32,14,4,1,8,16,siena,2022,H,Siena,2026,Quinnipiac,2022-02-24_Siena_78_Quinnipiac_71,0
27,27,2022-03-03,@,Niagara,REG (Conf),L,52,74,NA,18,45,.400,3,13,.231,15,32,.469,.433,13,20,.650,2,20,22,8,3,4,16,15,28,61,.459,4,16,.250,24,45,.533,.492,14,16,.875,10,26,36,14,9,4,10,16,siena,2022,H,Siena,2026,Niagara,2022-03-03_Siena_52_Niagara_74,0
28,28,2022-03-05,@,Canisius,REG (Conf),L,64,67,NA,24,46,.522,8,17,.471,16,29,.552,.609,8,11,.727,2,25,27,13,6,4,20,13,28,64,.438,5,20,.250,23,44,.523,.477,6,9,.667,10,20,30,19,12,0,12,12,siena,2022,H,Siena,2026,Canisius,2022-03-05_Siena_64_Canisius_67,0
2,2,2021-11-13,@,Wichita State,REG (Non-Conf),L,58,64,NA,24,54,.444,3,16,.188,21,38,.553,.472,7,12,.583,3,28,31,9,3,6,13,15,22,59,.373,8,26,.308,14,33,.424,.441,12,16,.750,10,28,38,13,6,5,12,12,south-alabama,2022,H,South Alabama,2026,South Alabama,2021-11-13_South Alabama_58_Wichita State_64,0
3,3,2021-11-16,@,Alabama,REG (Non-Conf),L,68,73,NA,25,65,.385,7,25,.280,18,40,.450,.438,11,16,.688,12,25,37,8,10,2,21,21,27,61,.443,7,27,.259,20,34,.588,.500,12,19,.632,9,26,35,13,12,9,22,17,south-alabama,2022,H,South Alabama,2026,Alabama,2021-11-16_South Alabama_68_Alabama_73,0
10,10,2021-12-04,@,Jacksonville State,REG (Non-Conf),W,74,64,NA,27,52,.519,3,13,.231,24,39,.615,.548,17,19,.895,6,26,32,8,7,3,15,16,23,56,.411,9,25,.360,14,31,.452,.491,9,13,.692,8,16,24,13,4,1,13,19,south-alabama,2022,H,South Alabama,2026,Jacksonville State,2021-12-04_South Alabama_74_Jacksonville State_64,0
12,12,2021-12-17,@,Tarleton State,REG (Non-Conf),L,52,65,NA,20,48,.417,7,20,.350,13,28,.464,.490,5,11,.455,4,21,25,5,4,6,15,22,23,54,.426,6,15,.400,17,39,.436,.481,13,17,.765,6,25,31,14,5,1,7,16,south-alabama,2022,H,South Alabama,2026,South Alabama,2021-12-17_South Alabama_52_Tarleton State_65,0
14,14,2021-12-30,@,UT Arlington,REG (Conf),L,87,89,OT,31,67,.463,7,21,.333,24,46,.522,.515,18,23,.783,12,15,27,16,8,5,11,20,33,61,.541,5,15,.333,28,46,.609,.582,18,24,.750,13,24,37,15,5,5,16,24,south-alabama,2022,H,South Alabama,2026,South Alabama,2021-12-30_South Alabama_87_UT Arlington_89,0
18,18,2022-01-20,@,Louisiana,REG (Conf),W,77,70,NA,28,58,.483,8,19,.421,20,39,.513,.552,13,16,.813,5,19,24,18,6,5,8,21,23,58,.397,6,22,.273,17,36,.472,.448,18,23,.783,15,23,38,10,4,2,15,16,south-alabama,2022,H,South Alabama,2026,Louisiana,2022-01-20_South Alabama_77_Louisiana_70,0
19,19,2022-01-22,@,Louisiana Monroe,REG (Conf),W,68,56,NA,26,57,.456,8,24,.333,18,33,.545,.526,8,11,.727,7,13,20,16,14,4,6,11,21,49,.429,7,21,.333,14,28,.500,.500,7,10,.700,10,20,30,15,1,2,18,12,south-alabama,2022,H,South Alabama,2026,Louisiana Monroe,2022-01-22_South Alabama_68_Louisiana Monroe_56,0
21,21,2022-01-29,@,Troy,REG (Conf),L,68,77,NA,20,50,.400,6,14,.429,14,36,.389,.460,22,32,.688,7,20,27,9,9,2,13,25,23,57,.404,8,29,.276,15,28,.536,.474,23,30,.767,16,27,43,15,9,0,14,27,south-alabama,2022,H,South Alabama,2026,South Alabama,2022-01-29_South Alabama_68_Troy_77,0
22,22,2022-02-03,@,Georgia Southern,REG (Conf),L,57,58,NA,21,52,.404,4,17,.235,17,35,.486,.442,11,16,.688,8,18,26,5,10,4,12,14,23,51,.451,6,22,.273,17,29,.586,.510,6,13,.462,8,22,30,12,5,1,15,18,south-alabama,2022,H,South Alabama,2026,Georgia Southern,2022-02-03_South Alabama_57_Georgia Southern_58,0
23,23,2022-02-05,@,Georgia State,REG (Conf),L,62,69,NA,21,52,.404,4,20,.200,17,32,.531,.442,16,21,.762,7,21,28,9,7,5,14,25,20,55,.364,5,21,.238,15,34,.441,.409,24,28,.857,6,23,29,12,7,0,12,20,south-alabama,2022,H,South Alabama,2026,Georgia State,2022-02-05_South Alabama_62_Georgia State_69,0
26,26,2022-02-17,@,Coastal Carolina,REG (Conf),W,71,68,NA,23,48,.479,9,24,.375,14,24,.583,.573,16,19,.842,5,24,29,16,3,4,12,18,21,55,.382,8,24,.333,13,31,.419,.455,18,26,.692,12,20,32,9,9,0,8,17,south-alabama,2022,H,South Alabama,2026,Coastal Carolina,2022-02-17_South Alabama_71_Coastal Carolina_68,0
27,27,2022-02-19,@,Appalachian State,REG (Conf),L,51,69,NA,21,57,.368,3,13,.231,18,44,.409,.395,6,11,.545,10,24,34,6,3,0,9,10,26,63,.413,13,34,.382,13,29,.448,.516,4,5,.800,11,28,39,22,3,2,6,9,south-alabama,2022,H,South Alabama,2026,Appalachian State,2022-02-19_South Alabama_51_Appalachian State_69,0
3,3,2021-11-14,N,Western Kentucky,REG (Non-Conf),W,75,64,NA,26,57,.456,9,27,.333,17,30,.567,.535,14,18,.778,13,32,45,15,12,5,22,16,23,60,.383,6,24,.250,17,36,.472,.433,12,19,.632,10,16,26,12,17,3,17,15,south-carolina,2022,N,South Carolina,2026,South Carolina,2021-11-14_South Carolina_75_Western Kentucky_64,1
7,7,2021-12-01,@,Coastal Carolina,REG (Non-Conf),L,56,80,NA,20,70,.286,7,30,.233,13,40,.325,.336,9,11,.818,14,20,34,8,7,4,14,21,24,57,.421,5,18,.278,19,39,.487,.465,27,38,.711,12,29,41,12,11,4,14,13,south-carolina,2022,H,South Carolina,2026,Coastal Carolina,2021-12-01_South Carolina_56_Coastal Carolina_80,0
11,11,2021-12-18,@,Clemson,REG (Non-Conf),L,56,70,NA,18,55,.327,5,20,.250,13,35,.371,.373,15,20,.750,7,26,33,4,2,7,15,28,21,63,.333,5,22,.227,16,41,.390,.373,23,31,.742,15,30,45,10,5,5,13,18,south-carolina,2022,H,South Carolina,2026,Clemson,2021-12-18_South Carolina_56_Clemson_70,0
14,14,2022-01-08,@,Vanderbilt,REG (Conf),W,72,70,NA,28,51,.549,3,17,.176,25,34,.735,.578,13,18,.722,6,22,28,15,11,5,20,28,18,46,.391,8,22,.364,10,24,.417,.478,26,36,.722,9,14,23,13,13,4,17,20,south-carolina,2022,H,South Carolina,2026,South Carolina,2022-01-08_South Carolina_72_Vanderbilt_70,0
15,15,2022-01-11,@,Tennessee,REG (Conf),L,46,66,NA,17,49,.347,6,19,.316,11,30,.367,.408,6,17,.353,8,25,33,10,7,3,22,20,24,55,.436,7,21,.333,17,34,.500,.500,11,25,.440,10,27,37,15,11,4,13,18,south-carolina,2022,H,South Carolina,2026,South Carolina,2022-01-11_South Carolina_46_Tennessee_66,0
17,17,2022-01-18,@,Arkansas,REG (Conf),L,59,75,NA,20,59,.339,7,23,.304,13,36,.361,.398,12,24,.500,13,21,34,11,7,3,17,22,24,59,.407,0,11,.000,24,48,.500,.407,27,33,.818,14,27,41,8,7,5,10,19,south-carolina,2022,H,South Carolina,2026,Arkansas,2022-01-18_South Carolina_59_Arkansas_75,0
20,20,2022-01-29,@,Texas A&M,REG (Conf),W,74,63,NA,25,56,.446,9,19,.474,16,37,.432,.527,15,22,.682,11,20,31,17,6,7,13,19,22,64,.344,5,25,.200,17,39,.436,.383,14,23,.609,17,21,38,10,8,3,13,23,south-carolina,2022,H,South Carolina,2026,South Carolina,2022-01-29_South Carolina_74_Texas A&M_63,0
21,21,2022-02-01,@,Mississippi State,REG (Conf),L,64,78,NA,24,58,.414,5,18,.278,19,40,.475,.457,11,16,.688,6,14,20,10,10,4,10,18,27,50,.540,4,9,.444,23,41,.561,.580,20,26,.769,11,26,37,15,7,4,18,18,south-carolina,2022,H,South Carolina,2026,Mississippi State,2022-02-01_South Carolina_64_Mississippi State_78,0
24,24,2022-02-12,@,Georgia,REG (Conf),W,80,68,NA,32,62,.516,8,20,.400,24,42,.571,.581,8,11,.727,12,27,39,21,7,7,13,16,24,57,.421,7,22,.318,17,35,.486,.482,13,18,.722,5,19,24,17,6,2,12,16,south-carolina,2022,H,South Carolina,2026,Georgia,2022-02-12_South Carolina_80_Georgia_68,0
25,25,2022-02-15,@,Ole Miss,REG (Conf),W,77,74,OT,30,64,.469,6,20,.300,24,44,.545,.516,11,18,.611,12,20,32,16,12,1,15,17,26,62,.419,7,24,.292,19,38,.500,.476,15,19,.789,10,21,31,13,6,2,15,16,south-carolina,2022,H,South Carolina,2026,Ole Miss,2022-02-15_South Carolina_77_Ole Miss_74,0
28,28,2022-02-26,@,Alabama,REG (Conf),L,71,90,NA,27,59,.458,7,21,.333,20,38,.526,.517,10,11,.909,6,21,27,18,6,6,19,18,29,61,.475,13,33,.394,16,28,.571,.582,19,23,.826,11,21,32,17,8,1,15,14,south-carolina,2022,H,South Carolina,2026,Alabama,2022-02-26_South Carolina_71_Alabama_90,0
30,30,2022-03-05,@,Auburn,REG (Conf),L,71,82,NA,25,64,.391,8,25,.320,17,39,.436,.453,13,19,.684,11,25,36,16,9,5,16,25,26,63,.413,10,23,.435,16,40,.400,.492,20,26,.769,9,27,36,17,8,3,14,16,south-carolina,2022,H,South Carolina,2026,Auburn,2022-03-05_South Carolina_71_Auburn_82,0
1,1,2021-11-09,@,East Carolina,REG (Non-Conf),L,62,70,NA,24,68,.353,5,16,.313,19,52,.365,.390,9,16,.563,12,33,45,7,5,5,16,21,24,74,.324,6,27,.222,18,47,.383,.365,16,27,.593,15,30,45,12,9,6,9,15,south-carolina-state,2022,H,South Carolina State,2026,East Carolina,2021-11-09_South Carolina State_62_East Carolina_70,0
2,2,2021-11-11,@,College of Charleston,REG (Non-Conf),L,74,106,NA,22,61,.361,3,15,.200,19,46,.413,.385,27,40,.675,9,27,36,10,5,5,21,26,38,80,.475,10,28,.357,28,52,.538,.538,20,29,.690,15,37,52,18,10,3,15,29,south-carolina-state,2022,H,South Carolina State,2026,College of Charleston,2021-11-11_South Carolina State_74_College of Charleston_106,0
5,5,2021-11-16,@,Georgia,REG (Non-Conf),L,60,76,NA,24,55,.436,7,19,.368,17,36,.472,.500,5,6,.833,4,26,30,11,4,3,18,19,28,61,.459,7,22,.318,21,39,.538,.516,13,21,.619,8,24,32,16,13,2,9,11,south-carolina-state,2022,H,South Carolina State,2026,Georgia,2021-11-16_South Carolina State_60_Georgia_76,0
9,9,2021-12-03,@,South Florida,REG (Non-Conf),W,65,64,NA,21,64,.328,13,31,.419,8,33,.242,.430,10,16,.625,9,29,38,15,2,5,10,19,22,59,.373,4,18,.222,18,41,.439,.407,16,19,.842,7,33,40,9,6,7,9,15,south-carolina-state,2022,H,South Carolina State,2026,South Carolina State,2021-12-03_South Carolina State_65_South Florida_64,0
11,11,2021-12-14,@,Duke,REG (Non-Conf),L,62,103,NA,25,77,.325,4,20,.200,21,57,.368,.351,8,11,.727,16,18,34,6,12,3,17,17,33,59,.559,15,27,.556,18,32,.563,.686,22,24,.917,5,31,36,23,11,9,15,9,south-carolina-state,2022,H,South Carolina State,2026,Duke,2021-12-14_South Carolina State_62_Duke_103,0
14,14,2021-12-20,@,The Citadel,REG (Non-Conf),W,74,57,NA,30,65,.462,8,15,.533,22,50,.440,.523,6,10,.600,10,25,35,11,9,4,14,13,23,67,.343,5,29,.172,18,38,.474,.381,6,7,.857,10,23,33,18,7,6,18,10,south-carolina-state,2022,H,South Carolina State,2026,South Carolina State,2021-12-20_South Carolina State_74_The Citadel_57,0
19,19,2022-01-22,@,Maryland Eastern Shore,REG (Conf),W,69,60,NA,25,58,.431,4,18,.222,21,40,.525,.466,15,20,.750,13,29,42,7,9,1,23,22,19,58,.328,7,28,.250,12,30,.400,.388,15,26,.577,9,19,28,10,13,4,17,19,south-carolina-state,2022,H,South Carolina State,2026,Maryland Eastern Shore,2022-01-22_South Carolina State_69_Maryland Eastern Shore_60,0
20,20,2022-01-24,@,Delaware State,REG (Conf),W,64,62,NA,19,63,.302,7,20,.350,12,43,.279,.357,19,26,.731,17,23,40,9,5,3,13,25,21,57,.368,8,22,.364,13,35,.371,.439,12,22,.545,11,26,37,10,4,8,13,21,south-carolina-state,2022,H,South Carolina State,2026,Delaware State,2022-01-24_South Carolina State_64_Delaware State_62,0
24,24,2022-02-12,@,Coppin State,REG (Conf),W,66,58,NA,25,65,.385,4,23,.174,21,42,.500,.415,12,15,.800,9,38,47,9,8,3,21,19,17,56,.304,8,35,.229,9,21,.429,.375,16,21,.762,4,30,34,11,6,3,19,20,south-carolina-state,2022,H,South Carolina State,2026,Coppin State,2022-02-12_South Carolina State_66_Coppin State_58,0
25,25,2022-02-14,@,Morgan State,REG (Conf),L,66,76,NA,22,58,.379,6,27,.222,16,31,.516,.431,16,20,.800,4,22,26,11,4,5,15,24,25,57,.439,7,16,.438,18,41,.439,.500,19,27,.704,6,26,32,15,3,1,15,19,south-carolina-state,2022,H,South Carolina State,2026,Morgan State,2022-02-14_South Carolina State_66_Morgan State_76,0
28,28,2022-02-26,@,Norfolk State,REG (Conf),L,59,63,NA,18,59,.305,7,24,.292,11,35,.314,.364,16,22,.727,14,25,39,8,4,2,16,21,22,49,.449,6,17,.353,16,32,.500,.510,13,28,.464,5,24,29,13,7,9,13,18,south-carolina-state,2022,H,South Carolina State,2026,Norfolk State,2022-02-26_South Carolina State_59_Norfolk State_63,0
29,29,2022-02-28,@,Howard,REG (Conf),L,62,72,NA,22,62,.355,5,23,.217,17,39,.436,.395,13,19,.684,16,28,44,8,4,5,15,19,21,61,.344,9,23,.391,12,38,.316,.418,21,25,.840,8,23,31,11,9,4,9,17,south-carolina-state,2022,H,South Carolina State,2026,Howard,2022-02-28_South Carolina State_62_Howard_72,0
30,30,2022-03-03,@,North Carolina Central,REG (Conf),L,62,67,NA,21,62,.339,9,25,.360,12,37,.324,.411,11,15,.733,13,18,31,9,4,8,10,21,25,52,.481,6,12,.500,19,40,.475,.538,11,22,.500,8,26,34,11,5,5,12,15,south-carolina-state,2022,H,South Carolina State,2026,North Carolina Central,2022-03-03_South Carolina State_62_North Carolina Central_67,0
1,1,2021-11-09,@,South Carolina,REG (Non-Conf),L,60,78,NA,21,52,.404,7,18,.389,14,34,.412,.471,11,22,.500,3,28,31,11,8,5,20,21,30,76,.395,4,19,.211,26,57,.456,.421,14,21,.667,14,31,45,10,10,6,14,17,south-carolina-upstate,2022,H,USC Upstate,2026,South Carolina,2021-11-09_USC Upstate_60_South Carolina_78,0
2,2,2021-11-12,@,Charlotte,REG (Non-Conf),L,64,76,NA,24,51,.471,9,23,.391,15,28,.536,.559,7,9,.778,3,18,21,8,3,2,14,22,24,49,.490,7,19,.368,17,30,.567,.561,21,24,.875,6,22,28,16,6,2,11,11,south-carolina-upstate,2022,H,USC Upstate,2026,Charlotte,2021-11-12_USC Upstate_64_Charlotte_76,0
4,4,2021-11-18,@,East Tennessee State,REG (Non-Conf),L,43,56,NA,17,57,.298,3,19,.158,14,38,.368,.325,6,10,.600,11,19,30,7,8,4,12,16,22,68,.324,6,30,.200,16,38,.421,.368,6,10,.600,22,30,52,16,9,6,17,14,south-carolina-upstate,2022,H,USC Upstate,2026,East Tennessee State,2021-11-18_USC Upstate_43_East Tennessee State_56,0
5,5,2021-11-23,@,South Carolina State,REG (Non-Conf),W,82,78,NA,26,53,.491,7,19,.368,19,34,.559,.557,23,31,.742,15,25,40,12,2,1,22,28,22,54,.407,8,23,.348,14,31,.452,.481,26,36,.722,9,15,24,15,4,3,14,23,south-carolina-upstate,2022,H,USC Upstate,2026,South Carolina State,2021-11-23_USC Upstate_82_South Carolina State_78,0
9,9,2021-12-11,@,Wake Forest,REG (Non-Conf),L,53,79,NA,20,61,.328,6,25,.240,14,36,.389,.377,7,11,.636,5,26,31,8,9,2,14,14,28,62,.452,9,30,.300,19,32,.594,.524,14,18,.778,9,36,45,18,8,6,15,9,south-carolina-upstate,2022,H,USC Upstate,2026,USC Upstate,2021-12-11_USC Upstate_53_Wake Forest_79,0
