Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
20,20,2023-01-21,@,Texas State,REG (Conf),W,60,51,,20,47,.426,3,12,.250,17,35,.486,.457,17,35,.486,10,19,29,9,8,3,7,15,17,44,.386,1,5,.200,16,39,.410,.398,16,22,.727,8,22,30,3,4,3,13,21,louisiana-lafayette,2023
21,21,2023-01-26,,Troy,REG (Conf),W,72,57,,28,58,.483,7,15,.467,21,43,.488,.543,9,11,.818,9,19,28,14,9,3,10,15,21,52,.404,2,12,.167,19,40,.475,.423,13,17,.765,9,19,28,10,7,3,15,14,louisiana-lafayette,2023
22,22,2023-01-28,,Georgia Southern,REG (Conf),W,94,87,,27,65,.415,9,25,.360,18,40,.450,.485,31,40,.775,13,20,33,15,5,2,6,24,27,48,.563,8,14,.571,19,34,.559,.646,25,32,.781,3,20,23,8,3,4,8,25,louisiana-lafayette,2023
23,23,2023-02-02,,Texas State,REG (Conf),W,82,63,,28,49,.571,7,14,.500,21,35,.600,.643,19,31,.613,6,20,26,17,8,2,8,17,25,58,.431,1,7,.143,24,51,.471,.440,12,20,.600,12,19,31,7,5,1,10,21,louisiana-lafayette,2023
24,24,2023-02-04,,Marshall,REG (Conf),W,77,67,,29,58,.500,4,12,.333,25,46,.543,.534,15,26,.577,15,30,45,17,11,1,17,10,24,62,.387,7,20,.350,17,42,.405,.444,12,16,.750,8,15,23,11,10,3,12,21,louisiana-lafayette,2023
25,25,2023-02-09,@,Southern Mississippi,REG (Conf),L,71,82,,24,65,.369,2,15,.133,22,50,.440,.385,21,26,.808,15,22,37,6,5,2,10,21,27,51,.529,7,16,.438,20,35,.571,.598,21,26,.808,2,24,26,13,7,5,10,22,louisiana-lafayette,2023
26,26,2023-02-11,@,Troy,REG (Conf),L,65,80,,24,59,.407,7,26,.269,17,33,.515,.466,10,19,.526,14,18,32,14,5,2,12,20,29,53,.547,7,20,.350,22,33,.667,.613,15,27,.556,11,26,37,19,9,1,8,15,louisiana-lafayette,2023
27,27,2023-02-16,,Louisiana–Monroe,REG (Conf),W,84,67,,28,60,.467,9,24,.375,19,36,.528,.542,19,25,.760,9,23,32,13,9,4,6,19,23,52,.442,7,20,.350,16,32,.500,.510,14,21,.667,8,19,27,7,3,3,16,20,louisiana-lafayette,2023
28,28,2023-02-18,@,James Madison,REG (Conf),L,68,74,,24,53,.453,8,19,.421,16,34,.471,.528,12,20,.600,5,24,29,15,6,0,12,21,25,58,.431,8,20,.400,17,38,.447,.500,16,21,.762,7,21,28,13,6,4,9,18,louisiana-lafayette,2023
29,29,2023-02-22,,Arkansas State,REG (Conf),W,85,74,,31,60,.517,5,14,.357,26,46,.565,.558,18,24,.750,13,26,39,12,7,2,11,20,27,61,.443,7,20,.350,20,41,.488,.500,13,25,.520,12,18,30,11,9,4,9,21,louisiana-lafayette,2023
30,30,2023-02-24,,South Alabama,REG (Conf),W,74,64,,27,55,.491,2,16,.125,25,39,.641,.509,18,28,.643,11,28,39,9,5,6,8,14,24,56,.429,4,13,.308,20,43,.465,.464,12,21,.571,6,19,25,5,4,3,7,18,louisiana-lafayette,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,louisiana-lafayette,2023
31,31,2023-03-04,N,Georgia Southern,CTOURN,W,67,49,,26,52,.500,5,15,.333,21,37,.568,.548,10,15,.667,8,30,38,10,10,0,17,18,18,55,.327,1,15,.067,17,40,.425,.336,12,18,.667,7,18,25,4,10,2,13,17,louisiana-lafayette,2023
32,32,2023-03-05,N,Texas State,CTOURN,W,64,58,,22,50,.440,5,14,.357,17,36,.472,.490,15,24,.625,9,22,31,11,8,6,13,13,25,57,.439,2,11,.182,23,46,.500,.456,6,8,.750,8,20,28,3,9,4,11,17,louisiana-lafayette,2023
33,33,2023-03-06,N,South Alabama,CTOURN,W,71,66,,27,55,.491,8,17,.471,19,38,.500,.564,9,12,.750,5,25,30,10,5,0,9,18,23,47,.489,3,11,.273,20,36,.556,.521,17,28,.607,3,22,25,8,6,3,9,17,louisiana-lafayette,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,louisiana-lafayette,2023
34,34,2023-03-16,N,Tennessee,ROUND-64,L,55,58,,22,55,.400,6,18,.333,16,37,.432,.455,5,9,.556,6,17,23,12,8,0,14,19,21,46,.457,4,16,.250,17,30,.567,.500,12,21,.571,5,22,27,16,9,4,16,14,louisiana-lafayette,2023
,,,,,,26-8,2630,2362,,950,1972,.482,239,635,.376,711,1337,.532,.542,491,720,.682,329,818,1147,489,244,102,403,577,859,1944,.442,199,592,.336,660,1352,.488,.493,445,633,.703,261,689,950,362,225,107,399,621,louisiana-lafayette,2023
1,1,2022-11-09,,Kansas City,REG (Non-Conf),W,74,63,,24,57,.421,8,21,.381,16,36,.444,.491,18,26,.692,12,30,42,16,11,4,15,23,19,58,.328,4,25,.160,15,33,.455,.362,21,27,.778,9,26,35,12,6,1,14,20,louisiana-state,2023
2,2,2022-11-12,,Arkansas State,REG (Non-Conf),W,61,52,,20,51,.392,8,20,.400,12,31,.387,.471,13,16,.813,8,25,33,9,6,3,12,11,22,57,.386,5,25,.200,17,32,.531,.430,3,4,.750,9,25,34,9,7,2,14,15,louisiana-state,2023
3,3,2022-11-17,,New Orleans,REG (Non-Conf),W,91,62,,30,58,.517,12,28,.429,18,30,.600,.621,19,26,.731,10,23,33,14,17,3,14,23,23,50,.460,7,17,.412,16,33,.485,.530,9,20,.450,6,19,25,12,3,1,23,21,louisiana-state,2023
4,4,2022-11-21,N,Illinois State,REG (Non-Conf),W,77,61,,26,53,.491,3,14,.214,23,39,.590,.519,22,30,.733,7,25,32,17,8,3,18,19,22,52,.423,5,22,.227,17,30,.567,.471,12,14,.857,3,18,21,13,8,3,19,24,louisiana-state,2023
5,5,2022-11-22,N,Akron,REG (Non-Conf),W,73,58,,25,52,.481,9,19,.474,16,33,.485,.567,14,16,.875,5,20,25,14,9,3,9,23,14,54,.259,8,25,.320,6,29,.207,.333,22,30,.733,15,16,31,8,4,1,13,14,louisiana-state,2023
6,6,2022-11-23,N,Kansas State,REG (Non-Conf),L,59,61,,23,53,.434,6,19,.316,17,34,.500,.491,7,14,.500,9,20,29,10,9,3,17,22,20,48,.417,4,15,.267,16,33,.485,.458,17,21,.810,5,20,25,13,6,1,17,16,louisiana-state,2023
7,7,2022-11-27,,Wofford,REG (Non-Conf),W,78,75,,28,53,.528,8,19,.421,20,34,.588,.604,14,17,.824,5,18,23,11,8,2,11,12,28,58,.483,11,31,.355,17,27,.630,.578,8,9,.889,9,20,29,12,5,1,13,17,louisiana-state,2023
8,8,2022-12-02,,UT Arlington,REG (Non-Conf),W,63,59,,21,51,.412,7,18,.389,14,33,.424,.480,14,21,.667,7,28,35,11,5,3,12,14,24,64,.375,5,19,.263,19,45,.422,.414,6,11,.545,13,22,35,8,6,4,8,17,louisiana-state,2023
9,9,2022-12-10,N,Wake Forest,REG (Non-Conf),W,72,70,,28,64,.438,10,26,.385,18,38,.474,.516,6,15,.400,8,16,24,17,9,1,7,15,28,55,.509,5,24,.208,23,31,.742,.555,9,13,.692,6,27,33,11,5,1,15,15,louisiana-state,2023
10,10,2022-12-13,,North Carolina Central,REG (Non-Conf),W,67,57,,26,63,.413,4,25,.160,22,38,.579,.444,11,18,.611,13,27,40,16,8,5,11,9,24,55,.436,7,15,.467,17,40,.425,.500,2,8,.250,4,25,29,10,7,1,14,17,louisiana-state,2023
11,11,2022-12-17,,Winthrop,REG (Non-Conf),W,89,81,,35,64,.547,11,27,.407,24,37,.649,.633,8,12,.667,11,22,33,19,6,6,10,13,31,60,.517,11,26,.423,20,34,.588,.608,8,12,.667,4,20,24,13,5,4,11,15,louisiana-state,2023
12,12,2022-12-21,,East Tennessee State,REG (Non-Conf),W,72,68,,27,57,.474,6,21,.286,21,36,.583,.526,12,15,.800,8,25,33,16,8,1,15,15,28,62,.452,4,21,.190,24,41,.585,.484,8,13,.615,10,21,31,14,4,7,11,16,louisiana-state,2023
13,13,2022-12-28,,Arkansas,REG (Conf),W,60,57,,25,62,.403,4,17,.235,21,45,.467,.435,6,12,.500,8,27,35,9,6,3,10,13,24,65,.369,4,25,.160,20,40,.500,.400,5,10,.500,13,29,42,7,8,5,10,14,louisiana-state,2023
14,14,2023-01-03,@,Kentucky,REG (Conf),L,71,74,,26,53,.491,11,25,.440,15,28,.536,.594,8,10,.800,5,15,20,15,3,1,8,15,28,54,.519,7,18,.389,21,36,.583,.583,11,14,.786,9,21,30,18,2,3,5,11,louisiana-state,2023
15,15,2023-01-07,@,Texas A&M,REG (Conf),L,56,69,,17,49,.347,9,22,.409,8,27,.296,.439,13,18,.722,7,18,25,11,11,3,12,16,26,54,.481,4,16,.250,22,38,.579,.519,13,19,.684,10,23,33,12,6,1,13,17,louisiana-state,2023
16,16,2023-01-10,,Florida,REG (Conf),L,56,67,,19,59,.322,5,28,.179,14,31,.452,.364,13,16,.813,12,24,36,12,5,0,15,21,19,48,.396,5,25,.200,14,23,.609,.448,24,32,.750,6,24,30,10,10,8,10,15,louisiana-state,2023
17,17,2023-01-14,@,Alabama,REG (Conf),L,66,106,,18,61,.295,8,21,.381,10,40,.250,.361,22,29,.759,11,22,33,12,4,0,11,18,35,76,.461,20,54,.370,15,22,.682,.592,16,20,.800,19,29,48,19,7,7,8,21,louisiana-state,2023
18,18,2023-01-18,,Auburn,REG (Conf),L,49,67,,17,58,.293,4,20,.200,13,38,.342,.328,11,17,.647,11,22,33,7,5,5,11,13,26,59,.441,8,24,.333,18,35,.514,.508,7,11,.636,10,29,39,11,8,7,8,16,louisiana-state,2023
19,19,2023-01-21,,Tennessee,REG (Conf),L,56,77,,21,44,.477,4,16,.250,17,28,.607,.523,10,17,.588,6,18,24,8,2,0,19,16,29,65,.446,12,32,.375,17,33,.515,.538,7,8,.875,14,20,34,15,8,4,6,17,louisiana-state,2023
20,20,2023-01-24,@,Arkansas,REG (Conf),L,40,60,,14,54,.259,1,9,.111,13,45,.289,.269,11,16,.688,11,21,32,6,5,3,14,15,23,51,.451,5,13,.385,18,38,.474,.500,9,12,.750,6,27,33,15,7,5,12,12,louisiana-state,2023
21,21,2023-01-28,,Texas Tech,REG (Non-Conf),L,68,76,,22,59,.373,9,26,.346,13,33,.394,.449,15,19,.789,15,16,31,10,6,4,10,16,25,54,.463,11,18,.611,14,36,.389,.565,15,21,.714,14,21,35,14,9,5,10,17,louisiana-state,2023
22,22,2023-02-01,@,Missouri,REG (Conf),L,77,87,,27,66,.409,11,33,.333,16,33,.485,.492,12,17,.706,12,20,32,15,7,2,11,18,33,59,.559,13,27,.481,20,32,.625,.669,8,12,.667,4,26,30,26,6,4,9,14,louisiana-state,2023
23,23,2023-02-04,,Alabama,REG (Conf),L,69,79,,19,62,.306,7,27,.259,12,35,.343,.363,24,31,.774,9,23,32,11,7,8,7,16,26,58,.448,13,29,.448,13,29,.448,.560,14,15,.933,4,28,32,19,4,5,8,18,louisiana-state,2023
24,24,2023-02-08,@,Mississippi State,REG (Conf),L,53,64,,20,47,.426,7,21,.333,13,26,.500,.500,6,9,.667,4,20,24,13,9,4,13,15,26,50,.520,6,16,.375,20,34,.588,.580,6,13,.462,6,23,29,15,9,1,11,10,louisiana-state,2023
25,25,2023-02-11,,Texas A&M,REG (Conf),L,62,74,,22,53,.415,10,29,.345,12,24,.500,.509,8,13,.615,9,12,21,9,5,4,12,23,20,42,.476,8,16,.500,12,26,.462,.571,26,32,.813,7,20,27,9,4,2,7,15,louisiana-state,2023
26,26,2023-02-14,@,Georgia,REG (Conf),L,63,65,,20,52,.385,7,23,.304,13,29,.448,.452,16,19,.842,5,30,35,11,8,0,19,21,22,50,.440,6,21,.286,16,29,.552,.500,15,26,.577,1,24,25,10,8,4,13,13,louisiana-state,2023
27,27,2023-02-18,,South Carolina,REG (Conf),L,73,82,,26,62,.419,7,21,.333,19,41,.463,.476,14,26,.538,14,19,33,9,5,5,6,19,25,54,.463,15,32,.469,10,22,.455,.602,17,18,.944,8,26,34,20,3,3,12,19,louisiana-state,2023
28,28,2023-02-22,,Vanderbilt,REG (Conf),W,84,77,,27,60,.450,9,21,.429,18,39,.462,.525,21,27,.778,13,27,40,15,6,3,7,23,26,59,.441,11,27,.407,15,32,.469,.534,14,23,.609,9,24,33,14,2,11,7,20,louisiana-state,2023
29,29,2023-02-25,@,Ole Miss,REG (Conf),L,69,82,,24,54,.444,7,27,.259,17,27,.630,.509,14,15,.933,5,17,22,14,6,0,13,10,32,58,.552,9,21,.429,23,37,.622,.629,9,9,1.000,5,20,25,17,8,0,10,12,louisiana-state,2023
30,30,2023-03-01,,Missouri,REG (Conf),L,76,81,,21,49,.429,14,28,.500,7,21,.333,.571,20,22,.909,10,23,33,16,4,2,15,14,29,63,.460,10,30,.333,19,33,.576,.540,13,13,1.000,9,17,26,13,9,2,7,18,louisiana-state,2023
31,31,2023-03-04,@,Florida,REG (Conf),L,67,79,,23,60,.383,3,16,.188,20,44,.455,.408,18,25,.720,14,26,40,9,5,1,12,18,28,61,.459,10,25,.400,18,36,.500,.541,13,20,.650,11,22,33,13,7,4,8,19,louisiana-state,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,louisiana-state,2023
32,32,2023-03-08,N,Georgia,CTOURN,W,72,67,,24,66,.364,4,20,.200,20,46,.435,.394,20,26,.769,18,20,38,13,6,2,5,20,20,50,.400,6,17,.353,14,33,.424,.460,21,24,.875,7,26,33,11,3,3,10,20,louisiana-state,2023
33,33,2023-03-09,N,Vanderbilt,CTOURN,L,68,77,,23,69,.333,6,23,.261,17,46,.370,.377,16,22,.727,20,20,40,11,4,1,7,21,26,56,.464,6,22,.273,20,34,.588,.518,19,30,.633,10,25,35,9,5,8,10,16,louisiana-state,2023
,,,,,,14-19,2231,2334,,768,1875,.410,239,730,.327,529,1145,.462,.473,456,632,.722,322,719,1041,406,223,88,388,560,831,1859,.447,265,773,.343,566,1086,.521,.518,407,564,.722,275,763,1038,432,199,119,366,541,louisiana-state,2023
1,1,2022-11-07,,Miss. Col.,REG (Non-Conf),W,78,61,,29,62,.468,9,30,.300,20,32,.625,.540,11,15,.733,9,23,32,18,11,0,14,15,23,55,.418,6,20,.300,17,35,.486,.473,9,10,.900,8,17,25,13,5,3,22,17,louisiana-tech,2023
2,2,2022-11-14,@,Texas Tech,REG (Non-Conf),L,55,64,,20,53,.377,6,24,.250,14,29,.483,.434,9,11,.818,4,19,23,10,9,2,14,20,23,46,.500,7,18,.389,16,28,.571,.576,11,18,.611,6,24,30,16,8,11,18,13,louisiana-tech,2023
3,3,2022-11-17,@,Louisiana,REG (Non-Conf),L,88,94,,33,63,.524,9,16,.563,24,47,.511,.595,13,14,.929,4,19,23,8,9,0,10,29,32,59,.542,8,22,.364,24,37,.649,.610,22,32,.688,10,23,33,20,4,4,13,18,louisiana-tech,2023
4,4,2022-11-21,,Louisiana–Monroe,REG (Non-Conf),W,79,58,,27,57,.474,8,23,.348,19,34,.559,.544,17,19,.895,13,27,40,15,6,1,20,10,20,55,.364,11,27,.407,9,28,.321,.464,7,14,.500,6,14,20,14,12,3,19,17,louisiana-tech,2023
5,5,2022-11-23,@,Alabama A&M,REG (Non-Conf),W,80,75,,29,58,.500,13,29,.448,16,29,.552,.612,9,13,.692,8,22,30,20,8,3,22,19,23,51,.451,10,23,.435,13,28,.464,.549,19,24,.792,5,16,21,18,7,4,21,17,louisiana-tech,2023
6,6,2022-11-25,@,Samford,REG (Non-Conf),W,79,76,,24,52,.462,10,25,.400,14,27,.519,.558,21,31,.677,9,19,28,14,9,1,17,25,23,51,.451,9,29,.310,14,22,.636,.539,21,30,.700,6,21,27,11,9,6,23,23,louisiana-tech,2023
7,7,2022-11-26,N,UT Southern,REG (Non-Conf),W,91,47,,30,69,.435,15,38,.395,15,31,.484,.543,16,23,.696,23,33,56,18,12,2,16,18,14,56,.250,4,27,.148,10,29,.345,.286,15,19,.789,8,18,26,5,12,1,20,22,louisiana-tech,2023
8,8,2022-12-02,,Southern,REG (Non-Conf),W,74,59,,28,58,.483,9,25,.360,19,33,.576,.560,9,14,.643,6,32,38,17,10,8,11,14,22,63,.349,5,20,.250,17,43,.395,.389,10,13,.769,6,23,29,13,5,2,13,15,louisiana-tech,2023
9,9,2022-12-10,@,Wyoming,REG (Non-Conf),L,65,92,,24,56,.429,10,27,.370,14,29,.483,.518,7,12,.583,7,18,25,12,2,2,10,21,29,56,.518,14,35,.400,15,21,.714,.643,20,23,.870,6,22,28,20,5,2,4,15,louisiana-tech,2023
10,10,2022-12-14,,Stephen F. Austin,REG (Non-Conf),L,79,80,OT,31,66,.470,4,20,.200,27,46,.587,.500,13,21,.619,10,17,27,19,11,5,17,17,29,56,.518,14,32,.438,15,24,.625,.643,8,9,.889,9,25,34,20,7,3,28,19,louisiana-tech,2023
11,11,2022-12-17,@,UTEP,REG (Conf),L,55,60,,16,54,.296,4,25,.160,12,29,.414,.333,19,24,.792,11,23,34,7,11,1,20,27,20,45,.444,5,15,.333,15,30,.500,.500,15,37,.405,8,26,34,13,8,2,18,21,louisiana-tech,2023
12,12,2022-12-21,,Jarvis Christian,REG (Non-Conf),W,108,52,,40,76,.526,13,38,.342,27,38,.711,.612,15,18,.833,15,29,44,23,12,5,10,14,19,57,.333,4,17,.235,15,40,.375,.368,10,15,.667,7,18,25,8,6,2,20,15,louisiana-tech,2023
13,13,2022-12-29,,UTSA,REG (Conf),W,91,69,,35,65,.538,8,25,.320,27,40,.675,.600,13,21,.619,11,22,33,17,12,0,8,17,21,47,.447,12,22,.545,9,25,.360,.574,15,23,.652,3,18,21,17,5,1,16,17,louisiana-tech,2023
14,14,2022-12-31,@,Charlotte,REG (Conf),L,66,68,,24,57,.421,11,24,.458,13,33,.394,.518,7,12,.583,7,18,25,10,7,0,10,14,24,45,.533,7,18,.389,17,27,.630,.611,13,17,.765,3,25,28,12,5,3,13,12,louisiana-tech,2023
15,15,2023-01-05,@,Rice,REG (Conf),W,88,82,OT,34,66,.515,10,25,.400,24,41,.585,.591,10,15,.667,8,24,32,18,10,2,12,20,24,57,.421,12,28,.429,12,29,.414,.526,22,30,.733,10,27,37,17,5,3,14,14,louisiana-tech,2023
16,16,2023-01-07,,UTEP,REG (Conf),W,60,58,,22,51,.431,6,17,.353,16,34,.471,.490,10,14,.714,5,18,23,12,12,8,17,19,21,49,.429,5,16,.313,16,33,.485,.480,11,20,.550,8,20,28,13,9,4,18,18,louisiana-tech,2023
17,17,2023-01-11,@,North Texas,REG (Conf),L,65,67,,18,42,.429,4,11,.364,14,31,.452,.476,25,29,.862,4,20,24,8,5,1,7,16,23,46,.500,8,19,.421,15,27,.556,.587,13,19,.684,5,19,24,20,5,3,11,16,louisiana-tech,2023
18,18,2023-01-14,,UAB,REG (Conf),L,74,81,,21,48,.438,10,25,.400,11,23,.478,.542,22,33,.667,6,23,29,11,2,3,12,26,23,62,.371,9,22,.409,14,40,.350,.444,26,35,.743,19,21,40,12,7,0,8,28,louisiana-tech,2023
19,19,2023-01-19,,Western Kentucky,REG (Conf),W,85,74,OT,34,67,.507,14,32,.438,20,35,.571,.612,3,6,.500,9,24,33,15,7,3,11,10,26,63,.413,11,31,.355,15,32,.469,.500,11,14,.786,7,22,29,16,4,5,11,9,louisiana-tech,2023
20,20,2023-01-21,,Middle Tennessee,REG (Conf),L,51,68,,19,49,.388,3,21,.143,16,28,.571,.418,10,13,.769,3,19,22,3,2,0,15,10,25,48,.521,11,23,.478,14,25,.560,.635,7,8,.875,3,22,25,16,11,4,13,19,louisiana-tech,2023
21,21,2023-01-26,@,UAB,REG (Conf),L,59,65,,21,62,.339,9,27,.333,12,35,.343,.411,8,10,.800,14,24,38,12,4,3,11,22,22,53,.415,4,16,.250,18,37,.486,.453,17,30,.567,11,23,34,13,10,6,10,11,louisiana-tech,2023
22,22,2023-01-28,@,UTSA,REG (Conf),W,66,55,,26,55,.473,8,26,.308,18,29,.621,.545,6,7,.857,6,25,31,12,6,4,6,9,20,62,.323,10,34,.294,10,28,.357,.403,5,6,.833,13,23,36,12,1,2,8,9,louisiana-tech,2023
23,23,2023-02-02,,Rice,REG (Conf),W,80,72,,27,58,.466,12,26,.462,15,32,.469,.569,14,16,.875,6,20,26,14,9,3,8,14,26,56,.464,9,24,.375,17,32,.531,.545,11,14,.786,12,26,38,13,4,1,14,14,louisiana-tech,2023
24,24,2023-02-09,@,Florida International,REG (Conf),L,62,66,,23,63,.365,9,31,.290,14,32,.438,.437,7,13,.538,11,24,35,11,10,4,22,22,22,49,.449,4,18,.222,18,31,.581,.490,18,28,.643,7,22,29,8,10,4,17,19,louisiana-tech,2023
25,25,2023-02-11,@,Florida Atlantic,REG (Conf),L,85,90,OT,31,60,.517,11,29,.379,20,31,.645,.608,12,15,.800,9,21,30,8,5,4,18,20,29,63,.460,12,30,.400,17,33,.515,.556,20,25,.800,11,19,30,18,8,2,15,17,louisiana-tech,2023
26,26,2023-02-16,,North Texas,REG (Conf),L,62,72,,22,53,.415,10,25,.400,12,28,.429,.509,8,15,.533,11,11,22,14,8,1,9,8,30,49,.612,5,11,.455,25,38,.658,.663,7,9,.778,5,21,26,14,6,7,12,15,louisiana-tech,2023
27,27,2023-02-18,,Charlotte,REG (Conf),L,67,74,,25,58,.431,6,22,.273,19,36,.528,.483,11,12,.917,9,17,26,14,6,3,5,15,28,45,.622,9,18,.500,19,27,.704,.722,9,12,.750,2,20,22,20,1,3,11,12,louisiana-tech,2023
28,28,2023-02-23,@,Western Kentucky,REG (Conf),L,66,76,,25,59,.424,13,33,.394,12,26,.462,.534,3,6,.500,10,20,30,12,9,3,11,16,27,55,.491,10,19,.526,17,36,.472,.582,12,18,.667,6,22,28,11,10,3,12,9,louisiana-tech,2023
29,29,2023-02-25,@,Middle Tennessee,REG (Conf),L,49,63,,19,69,.275,3,18,.167,16,51,.314,.297,8,10,.800,14,24,38,6,6,3,7,12,21,52,.404,9,28,.321,12,24,.500,.490,12,18,.667,8,28,36,13,3,8,11,12,louisiana-tech,2023
30,30,2023-03-02,,Florida International,REG (Conf),W,77,76,OT,27,57,.474,7,25,.280,20,32,.625,.535,16,20,.800,11,26,37,10,4,5,18,18,23,60,.383,10,26,.385,13,34,.382,.467,20,24,.833,6,18,24,12,12,3,14,17,louisiana-tech,2023
31,31,2023-03-04,,Florida Atlantic,REG (Conf),L,72,76,,26,57,.456,6,17,.353,20,40,.500,.509,14,15,.933,8,21,29,6,8,4,13,18,25,54,.463,9,23,.391,16,31,.516,.546,17,24,.708,6,19,25,14,6,5,9,12,louisiana-tech,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,louisiana-tech,2023
32,32,2023-03-08,N,Florida International,CTOURN,W,81,76,OT,30,64,.469,9,19,.474,21,45,.467,.539,12,20,.600,15,32,47,12,7,2,15,19,28,59,.475,8,23,.348,20,36,.556,.542,12,21,.571,5,22,27,11,10,5,14,18,louisiana-tech,2023
33,33,2023-03-09,N,North Texas,CTOURN,L,46,74,,14,46,.304,2,16,.125,12,30,.400,.326,16,29,.552,7,14,21,2,11,1,9,16,24,47,.511,8,18,.444,16,29,.552,.596,18,22,.818,7,29,36,13,6,1,18,20,louisiana-tech,2023
,,,,,,15-18,2383,2320,,854,1930,.442,281,814,.345,573,1116,.513,.515,394,546,.722,303,728,1031,408,260,87,425,570,789,1771,.446,279,752,.371,510,1019,.500,.524,463,661,.700,242,713,955,466,226,116,488,530,louisiana-tech,2023
1,1,2022-11-07,@,Texas A&M,REG (Non-Conf),L,54,87,,16,59,.271,2,20,.100,14,39,.359,.288,20,28,.714,8,25,33,6,10,4,16,18,32,63,.508,12,26,.462,20,37,.541,.603,11,18,.611,9,35,44,21,3,3,14,25,louisiana-monroe,2023
2,2,2022-11-10,,Dallas Christian,REG (Non-Conf),W,111,59,,44,81,.543,14,33,.424,30,48,.625,.630,9,13,.692,26,21,47,32,16,4,14,12,23,52,.442,5,18,.278,18,34,.529,.490,8,11,.727,6,11,17,12,8,1,20,12,louisiana-monroe,2023
3,3,2022-11-14,,Central Baptist,REG (Non-Conf),W,105,56,,38,61,.623,7,18,.389,31,43,.721,.680,22,28,.786,11,34,45,17,8,3,13,11,20,65,.308,6,28,.214,14,37,.378,.354,10,13,.769,7,12,19,13,5,4,14,19,louisiana-monroe,2023
4,4,2022-11-17,@,TCU,REG (Non-Conf),L,60,95,,20,66,.303,6,21,.286,14,45,.311,.348,14,18,.778,10,16,26,6,8,6,16,18,34,64,.531,10,20,.500,24,44,.545,.609,17,19,.895,9,30,39,22,9,10,16,19,louisiana-monroe,2023
5,5,2022-11-21,@,Louisiana Tech,REG (Non-Conf),L,58,79,,20,55,.364,11,27,.407,9,28,.321,.464,7,14,.500,6,14,20,14,12,3,19,17,27,57,.474,8,23,.348,19,34,.559,.544,17,19,.895,13,27,40,15,6,1,20,10,louisiana-monroe,2023
6,6,2022-11-25,N,Omaha,REG (Non-Conf),L,56,63,,22,62,.355,7,22,.318,15,40,.375,.411,5,8,.625,12,15,27,12,10,3,11,18,21,43,.488,4,14,.286,17,29,.586,.535,17,19,.895,5,20,25,14,5,6,17,14,louisiana-monroe,2023
7,7,2022-11-26,N,Loyola (MD),REG (Non-Conf),L,64,65,,26,52,.500,2,12,.167,24,40,.600,.519,10,15,.667,7,22,29,15,4,2,12,14,25,56,.446,10,24,.417,15,32,.469,.536,5,6,.833,8,17,25,17,1,4,10,14,louisiana-monroe,2023
8,8,2022-11-28,@,Tulane,REG (Non-Conf),L,60,75,,22,57,.386,8,23,.348,14,34,.412,.456,8,11,.727,9,25,34,19,3,3,13,19,27,56,.482,10,30,.333,17,26,.654,.571,11,15,.733,4,25,29,17,8,3,9,13,louisiana-monroe,2023
