Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
5,5,2021-11-20,,North Dakota,REG (Non-Conf),W,98,79,,35,64,.547,15,27,.556,20,37,.541,.664,13,19,.684,8,20,28,21,6,4,6,15,27,56,.482,14,29,.483,13,27,.481,.607,11,15,.733,7,18,25,16,2,1,12,14,florida-atlantic,2022
6,6,2021-11-22,,Troy,REG (Non-Conf),L,78,83,OT,27,61,.443,8,28,.286,19,33,.576,.508,16,26,.615,11,30,41,15,7,4,14,23,25,57,.439,11,20,.550,14,37,.378,.535,22,35,.629,5,26,31,11,7,2,11,24,florida-atlantic,2022
7,7,2021-11-28,,James Madison,REG (Non-Conf),L,65,69,,25,57,.439,11,30,.367,14,27,.519,.535,4,7,.571,11,20,31,15,8,3,13,10,26,53,.491,10,23,.435,16,30,.533,.585,7,10,.700,8,20,28,12,7,2,13,13,florida-atlantic,2022
8,8,2021-12-01,,Stetson,REG (Non-Conf),W,83,73,,34,58,.586,9,22,.409,25,36,.694,.664,6,6,1.000,8,18,26,21,8,2,13,15,29,57,.509,7,15,.467,22,42,.524,.570,8,14,.571,7,16,23,15,6,0,16,15,florida-atlantic,2022
9,9,2021-12-05,,North Florida,REG (Non-Conf),W,76,41,,30,56,.536,8,20,.400,22,36,.611,.607,8,14,.571,12,26,38,16,14,3,17,13,16,53,.302,5,20,.250,11,33,.333,.349,4,6,.667,6,17,23,10,6,1,20,16,florida-atlantic,2022
10,10,2021-12-08,,Palm Beach Atl,REG (Non-Conf),W,84,63,,30,69,.435,14,29,.483,16,40,.400,.536,10,20,.500,16,22,38,23,12,2,4,13,25,52,.481,6,20,.300,19,32,.594,.538,7,10,.700,5,24,29,16,1,2,16,19,florida-atlantic,2022
11,11,2021-12-15,@,VCU,REG (Non-Conf),L,46,66,,17,49,.347,5,23,.217,12,26,.462,.398,7,12,.583,7,19,26,4,12,1,23,24,24,43,.558,4,11,.364,20,32,.625,.605,14,23,.609,1,25,26,15,13,3,22,13,florida-atlantic,2022
12,12,2021-12-17,,Florida Tech,REG (Non-Conf),W,78,55,,28,67,.418,11,30,.367,17,37,.459,.500,11,17,.647,12,27,39,14,9,1,5,12,22,55,.400,7,23,.304,15,32,.469,.464,4,5,.800,2,29,31,10,4,3,16,15,florida-atlantic,2022
13,13,2021-12-21,@,High Point,REG (Non-Conf),L,52,55,,21,55,.382,6,25,.240,15,30,.500,.436,4,9,.444,11,18,29,9,3,4,10,14,23,53,.434,6,12,.500,17,41,.415,.491,3,10,.300,11,21,32,13,6,5,8,11,florida-atlantic,2022
14,14,2022-01-08,@,Marshall,REG (Conf),W,90,77,,30,56,.536,8,22,.364,22,34,.647,.607,22,29,.759,9,24,33,15,10,3,11,22,25,58,.431,8,22,.364,17,36,.472,.500,19,25,.760,8,19,27,18,4,2,13,19,florida-atlantic,2022
15,15,2022-01-13,@,Middle Tennessee,REG (Conf),L,57,70,,16,44,.364,5,21,.238,11,23,.478,.420,20,26,.769,7,22,29,5,4,2,18,11,28,65,.431,11,30,.367,17,35,.486,.515,3,4,.750,10,18,28,17,11,4,11,18,florida-atlantic,2022
16,16,2022-01-15,@,UAB,REG (Conf),L,65,76,,23,60,.383,8,24,.333,15,36,.417,.450,11,12,.917,5,27,32,10,2,7,11,17,28,65,.431,5,15,.333,23,50,.460,.469,15,21,.714,8,25,33,8,7,7,5,12,florida-atlantic,2022
17,17,2022-01-17,,Charlotte,REG (Conf),W,96,67,,34,55,.618,16,21,.762,18,34,.529,.764,12,13,.923,4,26,30,16,5,5,5,12,22,50,.440,8,19,.421,14,31,.452,.520,15,18,.833,4,16,20,5,2,2,9,14,florida-atlantic,2022
18,18,2022-01-20,,Western Kentucky,REG (Conf),W,78,69,,33,71,.465,11,33,.333,22,38,.579,.542,1,3,.333,12,23,35,22,9,3,10,15,25,53,.472,7,16,.438,18,37,.486,.538,12,18,.667,5,23,28,15,7,4,15,10,florida-atlantic,2022
19,19,2022-01-22,,Marshall,REG (Conf),W,71,60,,25,58,.431,7,22,.318,18,36,.500,.491,14,19,.737,11,29,40,8,6,2,14,18,23,62,.371,3,21,.143,20,41,.488,.395,11,14,.786,10,24,34,7,8,2,15,18,florida-atlantic,2022
20,20,2022-01-27,@,UTEP,REG (Conf),L,68,70,,26,54,.481,7,17,.412,19,37,.514,.546,9,11,.818,11,21,32,17,7,2,15,12,28,52,.538,8,17,.471,20,35,.571,.615,6,7,.857,3,15,18,11,9,1,10,15,florida-atlantic,2022
21,21,2022-01-29,@,UTSA,REG (Conf),W,73,64,,21,55,.382,9,24,.375,12,31,.387,.464,22,26,.846,5,33,38,11,11,4,13,16,25,74,.338,8,29,.276,17,45,.378,.392,6,13,.462,19,24,43,12,5,5,15,22,florida-atlantic,2022
22,22,2022-02-03,,Louisiana Tech,REG (Conf),W,83,73,,26,50,.520,10,23,.435,16,27,.593,.620,21,27,.778,6,26,32,12,4,5,15,16,27,62,.435,9,27,.333,18,35,.514,.508,10,15,.667,9,20,29,14,7,1,11,21,florida-atlantic,2022
23,23,2022-02-05,,Southern Mississippi,REG (Conf),W,84,57,,33,64,.516,11,28,.393,22,36,.611,.602,7,12,.583,9,29,38,21,6,0,9,15,21,56,.375,6,17,.353,15,39,.385,.429,9,16,.563,6,23,29,6,3,3,10,13,florida-atlantic,2022
24,24,2022-02-08,,Old Dominion,REG (Conf),W,81,62,,32,68,.471,13,32,.406,19,36,.528,.566,4,8,.500,13,25,38,13,9,2,12,16,23,54,.426,4,14,.286,19,40,.475,.463,12,18,.667,10,20,30,8,5,4,16,12,florida-atlantic,2022
25,25,2022-02-10,@,Western Kentucky,REG (Conf),L,69,76,,25,62,.403,10,31,.323,15,31,.484,.484,9,13,.692,9,18,27,13,8,3,15,18,27,56,.482,6,19,.316,21,37,.568,.536,16,19,.842,5,25,30,13,7,8,10,11,florida-atlantic,2022
26,26,2022-02-17,,North Texas,REG (Conf),L,51,54,,19,51,.373,3,14,.214,16,37,.432,.402,10,15,.667,9,16,25,10,7,4,7,17,19,44,.432,3,14,.214,16,30,.533,.466,13,21,.619,13,21,34,3,4,2,14,16,florida-atlantic,2022
27,27,2022-02-19,,Middle Tennessee,REG (Conf),L,79,87,,27,52,.519,7,23,.304,20,29,.690,.587,18,23,.783,11,15,26,12,5,3,15,26,30,50,.600,8,13,.615,22,37,.595,.680,19,27,.704,4,14,18,13,9,0,11,23,florida-atlantic,2022
28,28,2022-02-24,@,Old Dominion,REG (Conf),L,51,70,,18,67,.269,5,35,.143,13,32,.406,.306,10,16,.625,9,24,33,8,6,2,10,19,26,51,.510,2,7,.286,24,44,.545,.529,16,26,.615,7,38,45,12,3,2,18,20,florida-atlantic,2022
29,29,2022-02-26,@,Charlotte,REG (Conf),W,74,69,,23,50,.460,6,19,.316,17,31,.548,.520,22,26,.846,10,25,35,8,3,4,19,20,23,53,.434,4,15,.267,19,38,.500,.472,19,22,.864,4,15,19,6,8,4,7,19,florida-atlantic,2022
30,30,2022-03-03,@,Florida International,REG (Conf),W,71,51,,25,54,.463,10,24,.417,15,30,.500,.556,11,15,.733,12,29,41,10,8,3,16,11,18,56,.321,9,20,.450,9,36,.250,.402,6,9,.667,7,19,26,10,9,5,13,11,florida-atlantic,2022
31,31,2022-03-05,,Florida International,REG (Conf),W,84,76,,27,57,.474,9,25,.360,18,32,.563,.553,21,29,.724,9,21,30,14,9,2,14,21,25,52,.481,7,19,.368,18,33,.545,.548,19,26,.731,8,20,28,9,8,4,17,22,florida-atlantic,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,florida-atlantic,2022
32,32,2022-03-09,N,Southern Mississippi,CTOURN,W,86,59,,34,58,.586,11,25,.440,23,33,.697,.681,7,10,.700,7,29,36,22,9,4,11,17,21,59,.356,4,15,.267,17,44,.386,.390,13,14,.929,9,19,28,5,3,1,12,13,florida-atlantic,2022
33,33,2022-03-10,N,UAB,CTOURN,L,66,80,,23,60,.383,7,28,.250,16,32,.500,.442,13,18,.722,8,16,24,13,11,5,15,16,27,56,.482,12,26,.462,15,30,.500,.589,14,19,.737,11,27,38,9,10,3,20,15,florida-atlantic,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,florida-atlantic,2022
34,34,2022-03-20,N,Northern Colorado,CBI,L,71,74,,29,71,.408,8,17,.471,21,54,.389,.465,5,6,.833,10,24,34,7,8,3,8,18,30,57,.526,7,24,.292,23,33,.697,.588,7,15,.467,8,29,37,9,5,5,18,10,florida-atlantic,2022
,,,,,,19-15,2519,2315,,907,2004,.453,299,850,.352,608,1154,.527,.527,406,570,.712,326,811,1137,454,251,97,417,575,838,1889,.444,232,642,.361,606,1247,.486,.505,407,586,.695,242,740,982,371,204,101,455,546,florida-atlantic,2022
1,1,2021-11-09,,Florida National,REG (Non-Conf),W,94,57,,34,65,.523,13,33,.394,21,32,.656,.623,13,22,.591,12,35,47,24,8,4,14,19,22,61,.361,6,25,.240,16,36,.444,.410,7,15,.467,5,18,23,8,6,2,15,16,florida-gulf-coast,2022
2,2,2021-11-13,@,Loyola Chicago,REG (Non-Conf),L,77,89,,25,61,.410,16,34,.471,9,27,.333,.541,11,20,.550,11,23,34,15,6,5,14,20,33,62,.532,8,21,.381,25,41,.610,.597,15,25,.600,13,24,37,23,6,4,10,19,florida-gulf-coast,2022
3,3,2021-11-16,,Southern California,REG (Non-Conf),L,61,78,,22,60,.367,8,31,.258,14,29,.483,.433,9,13,.692,9,24,33,14,4,5,12,12,32,65,.492,7,17,.412,25,48,.521,.546,7,15,.467,10,29,39,22,7,2,6,13,florida-gulf-coast,2022
4,4,2021-11-21,,Eckerd,REG (Non-Conf),W,99,59,,39,80,.488,14,47,.298,25,33,.758,.575,7,16,.438,22,26,48,27,13,4,9,18,23,58,.397,4,14,.286,19,44,.432,.431,9,14,.643,7,16,23,12,3,1,16,13,florida-gulf-coast,2022
5,5,2021-11-23,,Rhode Island,REG (Non-Conf),W,67,66,,23,54,.426,11,26,.423,12,28,.429,.528,10,13,.769,9,15,24,12,8,2,14,13,25,51,.490,3,15,.200,22,36,.611,.520,13,18,.722,10,19,29,14,7,3,14,15,florida-gulf-coast,2022
6,6,2021-11-26,,Western Michigan,REG (Non-Conf),W,77,67,,26,55,.473,10,21,.476,16,34,.471,.564,15,20,.750,10,19,29,14,9,6,13,9,24,54,.444,9,27,.333,15,27,.556,.528,10,13,.769,8,19,27,11,8,2,18,17,florida-gulf-coast,2022
7,7,2021-11-27,,Southeastern Louisiana,REG (Non-Conf),W,90,71,,33,61,.541,15,35,.429,18,26,.692,.664,9,12,.750,8,29,37,29,9,11,20,20,23,64,.359,10,25,.400,13,39,.333,.438,15,24,.625,9,19,28,15,9,5,14,15,florida-gulf-coast,2022
8,8,2021-11-28,,Purdue Fort Wayne,REG (Non-Conf),W,85,78,,25,54,.463,10,22,.455,15,32,.469,.556,25,31,.806,9,22,31,10,11,7,14,18,25,57,.439,11,28,.393,14,29,.483,.535,17,21,.810,8,22,30,14,8,3,14,21,florida-gulf-coast,2022
9,9,2021-12-01,@,Florida International,REG (Non-Conf),L,61,77,,24,55,.436,5,25,.200,19,30,.633,.482,8,13,.615,8,21,29,9,7,3,17,13,28,57,.491,9,29,.310,19,28,.679,.570,12,16,.750,9,21,30,15,6,4,15,10,florida-gulf-coast,2022
10,10,2021-12-04,,Dartmouth,REG (Non-Conf),W,78,68,OT,23,57,.404,6,25,.240,17,32,.531,.456,26,33,.788,8,38,46,11,9,3,13,14,25,72,.347,10,33,.303,15,39,.385,.417,8,10,.800,6,29,35,11,6,4,12,24,florida-gulf-coast,2022
11,11,2021-12-07,@,Florida A&M,REG (Non-Conf),W,69,55,,23,51,.451,12,32,.375,11,19,.579,.569,11,18,.611,10,27,37,14,6,6,17,12,23,68,.338,1,12,.083,22,56,.393,.346,8,9,.889,10,19,29,9,13,1,10,13,florida-gulf-coast,2022
12,12,2021-12-11,@,Robert Morris,REG (Non-Conf),W,85,74,,31,64,.484,14,35,.400,17,29,.586,.594,9,13,.692,10,24,34,23,8,4,12,14,29,58,.500,9,23,.391,20,35,.571,.578,7,11,.636,5,19,24,17,7,1,13,14,florida-gulf-coast,2022
13,13,2021-12-19,,Mercer,REG (Non-Conf),W,67,55,,27,61,.443,8,26,.308,19,35,.543,.508,5,7,.714,9,27,36,21,8,3,10,5,20,57,.351,9,28,.321,11,29,.379,.430,6,7,.857,7,23,30,17,4,1,10,13,florida-gulf-coast,2022
14,14,2021-12-22,@,Canisius,REG (Non-Conf),L,90,97,OT,35,74,.473,10,34,.294,25,40,.625,.541,10,13,.769,9,23,32,17,8,6,18,22,30,65,.462,13,30,.433,17,35,.486,.562,24,30,.800,9,23,32,20,6,5,13,13,florida-gulf-coast,2022
15,15,2022-01-05,,North Florida,REG (Conf),W,74,67,,28,57,.491,10,24,.417,18,33,.545,.579,8,14,.571,9,31,40,17,2,5,13,13,27,67,.403,9,36,.250,18,31,.581,.470,4,9,.444,9,19,28,10,7,1,4,14,florida-gulf-coast,2022
16,16,2022-01-08,@,Jacksonville,REG (Conf),L,66,69,,23,54,.426,9,29,.310,14,25,.560,.509,11,16,.688,7,21,28,14,8,4,10,10,25,64,.391,10,25,.400,15,39,.385,.469,9,12,.750,14,25,39,12,5,1,10,16,florida-gulf-coast,2022
17,17,2022-01-13,@,Kennesaw State,REG (Conf),L,53,77,,16,57,.281,6,27,.222,10,30,.333,.333,15,20,.750,15,20,35,6,3,3,16,16,31,63,.492,7,12,.583,24,51,.471,.548,8,14,.571,9,22,31,12,8,5,9,17,florida-gulf-coast,2022
18,18,2022-01-15,,Liberty,REG (Conf),L,75,78,,28,62,.452,9,26,.346,19,36,.528,.524,10,17,.588,8,25,33,14,4,4,9,13,28,57,.491,12,25,.480,16,32,.500,.596,10,12,.833,5,26,31,12,4,1,12,17,florida-gulf-coast,2022
19,19,2022-01-18,@,Stetson,REG (Conf),W,93,91,OT,31,66,.470,15,34,.441,16,32,.500,.583,16,26,.615,8,18,26,20,9,3,13,15,36,71,.507,10,30,.333,26,41,.634,.577,9,12,.750,12,27,39,19,8,2,16,23,florida-gulf-coast,2022
20,20,2022-01-22,@,Jacksonville State,REG (Conf),L,71,79,,29,61,.475,11,27,.407,18,34,.529,.566,2,4,.500,9,23,32,22,7,5,16,17,30,64,.469,9,21,.429,21,43,.488,.539,10,16,.625,13,21,34,17,12,1,10,7,florida-gulf-coast,2022
21,21,2022-01-27,,Eastern Kentucky,REG (Conf),W,77,73,,28,62,.452,8,28,.286,20,34,.588,.516,13,26,.500,16,29,45,13,7,5,13,17,30,65,.462,5,22,.227,25,43,.581,.500,8,16,.500,5,23,28,13,10,0,8,22,florida-gulf-coast,2022
22,22,2022-01-29,,Bellarmine,REG (Conf),L,63,74,,22,61,.361,13,37,.351,9,24,.375,.467,6,8,.750,11,24,35,14,3,2,13,14,26,60,.433,8,25,.320,18,35,.514,.500,14,14,1.000,5,25,30,21,4,1,4,8,florida-gulf-coast,2022
23,23,2022-02-03,@,Central Arkansas,REG (Conf),W,95,93,OT,36,75,.480,10,33,.303,26,42,.619,.547,13,18,.722,11,21,32,20,8,7,9,11,37,81,.457,11,30,.367,26,51,.510,.525,8,12,.667,16,30,46,17,6,2,14,15,florida-gulf-coast,2022
24,24,2022-02-05,@,Lipscomb,REG (Conf),W,77,68,,25,60,.417,8,28,.286,17,32,.531,.483,19,29,.655,10,30,40,13,6,6,12,15,26,70,.371,8,29,.276,18,41,.439,.429,8,14,.571,14,28,42,14,4,4,15,18,florida-gulf-coast,2022
25,25,2022-02-09,,North Alabama,REG (Conf),W,92,60,,34,60,.567,10,22,.455,24,38,.632,.650,14,20,.700,6,37,43,16,2,5,11,16,23,66,.348,4,21,.190,19,45,.422,.379,10,17,.588,8,16,24,4,6,4,6,17,florida-gulf-coast,2022
26,26,2022-02-12,,Stetson,REG (Conf),W,89,82,OT,30,69,.435,10,30,.333,20,39,.513,.507,19,24,.792,7,36,43,15,7,9,12,20,28,69,.406,8,24,.333,20,45,.444,.464,18,28,.643,8,28,36,7,8,1,11,18,florida-gulf-coast,2022
27,27,2022-02-16,,Kennesaw State,REG (Conf),W,82,76,,29,62,.468,13,32,.406,16,30,.533,.573,11,15,.733,9,20,29,20,9,6,10,10,30,55,.545,8,19,.421,22,36,.611,.618,8,14,.571,7,24,31,12,6,3,14,17,florida-gulf-coast,2022
28,28,2022-02-19,@,North Florida,REG (Conf),L,64,70,,25,69,.362,6,23,.261,19,46,.413,.406,8,16,.500,12,27,39,17,7,7,12,19,25,62,.403,6,27,.222,19,35,.543,.452,14,20,.700,9,31,40,12,8,3,9,14,florida-gulf-coast,2022
29,29,2022-02-23,@,Liberty,REG (Conf),W,82,72,OT,28,63,.444,8,26,.308,20,37,.541,.508,18,21,.857,6,35,41,11,5,4,13,16,29,71,.408,7,29,.241,22,42,.524,.458,7,12,.583,7,29,36,15,4,3,8,18,florida-gulf-coast,2022
30,30,2022-02-26,,Jacksonville,REG (Conf),W,76,69,,25,59,.424,9,28,.321,16,31,.516,.500,17,23,.739,11,22,33,11,4,8,7,17,24,59,.407,5,18,.278,19,41,.463,.449,16,23,.696,11,25,36,13,5,1,9,16,florida-gulf-coast,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,florida-gulf-coast,2022
31,31,2022-03-01,,North Alabama,CTOURN,W,81,72,,31,53,.585,7,22,.318,24,31,.774,.651,12,21,.571,6,25,31,14,5,5,10,10,28,66,.424,8,24,.333,20,42,.476,.485,8,12,.667,11,19,30,5,5,1,7,17,florida-gulf-coast,2022
32,32,2022-03-03,@,Bellarmine,CTOURN,L,68,81,,25,55,.455,9,23,.391,16,32,.500,.536,9,12,.750,15,16,31,9,4,3,13,11,32,58,.552,14,31,.452,18,27,.667,.672,3,4,.750,6,14,20,17,9,1,5,9,florida-gulf-coast,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,florida-gulf-coast,2022
33,33,2022-03-16,,Detroit Mercy,TBC,W,95,79,,36,66,.545,13,33,.394,23,33,.697,.644,10,13,.769,12,28,40,19,6,2,11,17,31,66,.470,10,25,.400,21,41,.512,.545,7,12,.583,8,21,29,10,5,2,9,15,florida-gulf-coast,2022
34,34,2022-03-21,@,Coastal Carolina,TBC,L,68,84,,25,58,.431,11,34,.324,14,24,.583,.526,7,14,.500,4,25,29,9,7,2,17,18,33,70,.471,5,19,.263,28,51,.549,.507,13,17,.765,14,31,45,18,10,2,13,12,florida-gulf-coast,2022
,,,,,,22-12,2641,2505,,944,2081,.454,347,992,.350,597,1089,.548,.537,406,601,.676,336,866,1202,534,227,164,437,504,941,2153,.437,273,819,.333,668,1334,.501,.500,350,518,.676,307,784,1091,468,230,77,373,526,florida-gulf-coast,2022
1,1,2021-11-09,@,Georgia,REG (Non-Conf),L,51,58,,20,59,.339,9,27,.333,11,32,.344,.415,2,4,.500,10,23,33,12,9,6,16,17,20,57,.351,3,15,.200,17,42,.405,.377,15,21,.714,14,28,42,13,9,2,15,9,florida-international,2022
2,2,2021-11-12,,Trinity (FL),REG (Non-Conf),W,111,48,,40,65,.615,15,32,.469,25,33,.758,.731,16,26,.615,8,34,42,24,11,9,12,12,18,59,.305,4,19,.211,14,40,.350,.339,8,16,.500,6,15,21,5,7,2,17,17,florida-international,2022
3,3,2021-11-18,N,Ball State,REG (Non-Conf),W,73,60,,22,55,.400,12,31,.387,10,24,.417,.509,17,20,.850,6,29,35,15,6,3,16,17,23,59,.390,10,33,.303,13,26,.500,.475,4,13,.308,9,25,34,17,6,4,14,16,florida-international,2022
4,4,2021-11-19,N,Green Bay,REG (Non-Conf),W,63,60,,18,50,.360,3,20,.150,15,30,.500,.390,24,28,.857,4,26,30,8,9,3,12,23,17,51,.333,7,26,.269,10,25,.400,.402,19,26,.731,7,25,32,12,3,3,14,23,florida-international,2022
5,5,2021-11-21,N,UNC Greensboro,REG (Non-Conf),W,74,71,OT,28,61,.459,13,33,.394,15,28,.536,.566,5,9,.556,4,27,31,19,6,6,11,20,25,66,.379,6,17,.353,19,49,.388,.424,15,20,.750,12,26,38,13,6,2,8,12,florida-international,2022
6,6,2021-11-24,,North Dakota,REG (Non-Conf),W,65,56,,22,52,.423,7,27,.259,15,25,.600,.490,14,22,.636,10,26,36,17,3,7,12,9,21,61,.344,7,21,.333,14,40,.350,.402,7,8,.875,5,16,21,16,6,4,6,16,florida-international,2022
7,7,2021-11-28,,North Florida,REG (Non-Conf),W,84,69,,28,51,.549,12,23,.522,16,28,.571,.667,16,23,.696,5,23,28,19,8,1,10,12,26,56,.464,10,30,.333,16,26,.615,.554,7,9,.778,8,20,28,15,4,1,12,17,florida-international,2022
8,8,2021-12-01,,Florida Gulf Coast,REG (Non-Conf),W,77,61,,28,57,.491,9,29,.310,19,28,.679,.570,12,16,.750,9,21,30,15,6,4,15,10,24,55,.436,5,25,.200,19,30,.633,.482,8,13,.615,8,21,29,9,7,3,17,13,florida-international,2022
9,9,2021-12-04,,Stetson,REG (Non-Conf),W,72,65,,23,51,.451,10,28,.357,13,23,.565,.549,16,27,.593,3,23,26,12,6,1,10,18,25,60,.417,2,21,.095,23,39,.590,.433,13,22,.591,11,26,37,8,7,4,15,23,florida-international,2022
10,10,2021-12-11,@,Eastern Michigan,REG (Non-Conf),L,88,92,4OT,34,95,.358,10,39,.256,24,56,.429,.411,10,18,.556,15,44,59,12,13,10,24,27,30,79,.380,8,27,.296,22,52,.423,.430,24,40,.600,10,44,54,14,14,5,22,16,florida-international,2022
11,11,2021-12-15,@,Jacksonville State,REG (Non-Conf),L,59,66,,21,57,.368,10,33,.303,11,24,.458,.456,7,7,1.000,9,23,32,15,4,5,13,19,20,54,.370,4,20,.200,16,34,.471,.407,22,25,.880,12,22,34,9,5,3,10,12,florida-international,2022
12,12,2021-12-30,,Old Dominion,REG (Conf),L,77,82,,27,64,.422,14,32,.438,13,32,.406,.531,9,13,.692,10,14,24,12,5,1,10,14,33,57,.579,6,17,.353,27,40,.675,.632,10,12,.833,10,25,35,17,8,2,15,13,florida-international,2022
13,13,2022-01-01,,St. Thomas (FL),REG (Non-Conf),W,95,72,,35,73,.479,17,37,.459,18,36,.500,.596,8,12,.667,9,28,37,29,11,5,14,17,25,73,.342,7,17,.412,18,56,.321,.390,15,21,.714,16,26,42,13,5,3,19,15,florida-international,2022
14,14,2022-01-05,,Bethune-Cookman,REG (Non-Conf),W,68,65,,25,60,.417,10,31,.323,15,29,.517,.500,8,13,.615,9,23,32,15,10,5,15,14,25,60,.417,5,12,.417,20,48,.417,.458,10,16,.625,10,21,31,11,9,0,12,14,florida-international,2022
15,15,2022-01-08,@,Western Kentucky,REG (Conf),L,71,84,,29,64,.453,9,29,.310,20,35,.571,.523,4,7,.571,12,21,33,17,5,3,16,13,30,60,.500,10,23,.435,20,37,.541,.583,14,19,.737,10,22,32,18,9,5,9,9,florida-international,2022
16,16,2022-01-13,@,UAB,REG (Conf),L,56,84,,22,62,.355,6,26,.231,16,36,.444,.403,6,7,.857,9,16,25,6,1,7,14,14,30,64,.469,11,23,.478,19,41,.463,.555,13,17,.765,13,27,40,10,7,5,10,12,florida-international,2022
17,17,2022-01-15,@,Middle Tennessee,REG (Conf),L,39,50,,13,57,.228,4,24,.167,9,33,.273,.263,9,12,.750,11,20,31,4,5,4,12,16,15,47,.319,8,28,.286,7,19,.368,.404,12,18,.667,11,33,44,9,6,6,18,15,florida-international,2022
18,18,2022-01-20,,Marshall,REG (Conf),W,70,66,,28,60,.467,7,22,.318,21,38,.553,.525,7,10,.700,12,25,37,10,3,5,13,16,24,60,.400,6,25,.240,18,35,.514,.450,12,18,.667,9,18,27,5,8,3,8,14,florida-international,2022
19,19,2022-01-22,,Western Kentucky,REG (Conf),W,86,83,,30,62,.484,16,35,.457,14,27,.519,.613,10,13,.769,12,22,34,19,7,1,15,17,27,55,.491,8,21,.381,19,34,.559,.564,21,26,.808,7,16,23,13,10,2,11,8,florida-international,2022
20,20,2022-01-27,@,UTSA,REG (Conf),L,66,73,,26,63,.413,9,28,.321,17,35,.486,.484,5,10,.500,8,27,35,18,3,7,10,14,26,66,.394,7,24,.292,19,42,.452,.447,14,19,.737,11,30,41,13,7,3,10,13,florida-international,2022
21,21,2022-01-29,@,UTEP,REG (Conf),L,68,79,,25,57,.439,7,20,.350,18,37,.486,.500,11,17,.647,12,23,35,12,1,5,17,20,26,56,.464,9,22,.409,17,34,.500,.545,18,24,.750,8,25,33,19,9,3,9,19,florida-international,2022
22,22,2022-02-03,,Southern Mississippi,REG (Conf),W,77,67,,27,54,.500,13,27,.481,14,27,.519,.620,10,13,.769,3,19,22,17,6,5,7,8,27,56,.482,8,18,.444,19,38,.500,.554,5,8,.625,8,23,31,15,2,3,9,14,florida-international,2022
23,23,2022-02-05,,Louisiana Tech,REG (Conf),L,82,86,,31,62,.500,14,30,.467,17,32,.531,.613,6,8,.750,9,22,31,18,8,1,16,17,28,59,.475,12,26,.462,16,33,.485,.576,18,24,.750,7,21,28,20,7,0,9,10,florida-international,2022
24,24,2022-02-07,,Charlotte,REG (Conf),L,68,81,,25,56,.446,7,23,.304,18,33,.545,.509,11,14,.786,4,21,25,9,3,1,11,10,31,60,.517,11,27,.407,20,33,.606,.608,8,9,.889,8,27,35,24,4,4,12,15,florida-international,2022
25,25,2022-02-10,@,Marshall,REG (Conf),W,72,71,,25,49,.510,6,15,.400,19,34,.559,.571,16,20,.800,3,25,28,10,13,3,19,9,27,60,.450,9,28,.321,18,32,.563,.525,8,11,.727,7,21,28,15,12,6,20,19,florida-international,2022
26,26,2022-02-17,,Middle Tennessee,REG (Conf),L,65,71,,23,48,.479,9,27,.333,14,21,.667,.573,10,15,.667,8,19,27,11,6,2,19,14,25,57,.439,8,28,.286,17,29,.586,.509,13,15,.867,11,18,29,14,11,2,12,19,florida-international,2022
